name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Frank Miller,M,140752068,2005-02-05,Freshman,School of Arts and Sciences,0,1,['JS' 'NCA' 'BS'],Apartment,8000-11000,10000,"[459582304, 926820403]",15,13183,0
Jamie Larsen,F,490941001,2004-04-03,Freshman,School of Arts and Sciences,0,1,['MH' 'AH' 'NCA'],Apartment,6000-8000,7000,"[890005968, 626013130]",15,13207,0
Anthony Wilson,M,791806101,2002-03-12,Freshman,Mason Gross School of the Arts,0,1,['SA' 'NCA' 'RA'],Apartment,4000-6000,5000,"[827796004, 376387285]",15,13218,0
Joshua Callahan,M,636029452,2004-08-29,Freshman,School of Management and Labor Relations,0,1,['WS' 'MS' 'BS'],Suite,4000-6000,5000,[596962715],15,13315,0
Kevin Savage,M,270388182,2000-09-11,Freshman,School of Arts and Sciences,0,1,['BS' 'NCA' 'RA'],Apartment,4000-6000,5000,"[303298146, 670187050]",15,13424,0
Vincent Colon,M,703665399,2003-08-25,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'MRS'],Suite,8000-11000,10000,"[747315675, 431990204]",15,13476,0
Justin Hill,M,223960712,2003-04-20,Freshman,School of Social Work,0,1,['MS' 'SA' 'CS'],Suite,4000-6000,5000,"[485697742, 249380925]",15,13478,0
Heather Perry,F,692125386,2002-06-26,Freshman,School of Engineering,0,1,['MRS' 'BS' 'RA'],Apartment,6000-8000,7000,"[149945309, 937680187]",15,13500,0
Joshua Sherman,M,871595774,2003-12-29,Freshman,School of Arts and Sciences,0,1,['NCA' 'MRS' 'BS'],Traditional Residence Hall,8000-11000,10000,"[990625206, 260722701]",15,13524,0
Lisa Gray,F,333734816,2004-12-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'JS' 'CS'],Traditional Residence Hall,4000-6000,5000,[],15,13535,0
Gregory Wong,M,302332322,2002-05-20,Freshman,School of Engineering,0,1,['MS' 'RA' 'MRS'],Suite,8000-11000,10000,"[454922486, 947815474]",15,13536,0
Dr. Robert Wilson,M,170188054,2004-08-15,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'RA' 'MZH'],Apartment,4000-6000,5000,[],15,13604,0
Jacob Carter,M,322786474,2005-08-22,Freshman,School of Communication and Information,0,1,['CS' 'BS' 'MRS'],Apartment,4000-6000,5000,[515074443],15,13678,0
Olivia Russell,F,156354062,2000-10-07,Freshman,School of Arts and Sciences,0,1,['BS' 'RA' 'TS'],Traditional Residence Hall,4000-6000,5000,"[652338557, 957903269]",15,13680,0
Jason Schultz,M,829283582,2000-04-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MRS' 'SA' 'BS'],Suite,4000-6000,5000,"[503180797, 733922598]",15,13694,0
Gary Walters PhD,M,552290888,2005-02-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['NCA' 'MH' 'TS'],Apartment,4000-6000,5000,"[154722575, 252599995]",15,13709,0
Bryan Reed,M,112641133,2002-03-07,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['WS' 'BH' 'NCA'],Traditional Residence Hall,4000-6000,5000,[],15,13729,0
Anthony Weaver,M,136032477,2004-11-04,Freshman,School of Arts and Sciences,0,1,['SA' 'MZH' 'BS'],Traditional Residence Hall,8000-11000,10000,[201650314],15,13751,0
Mr. Mark Alvarez,M,592533218,2004-05-29,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['RA' 'MS' 'SA'],Apartment,8000-11000,10000,"[657791939, 873828694]",15,13768,0
Jose Baker,M,915225507,2003-01-09,Freshman,School of Arts and Sciences,0,1,['BS' 'SA' 'MS'],Apartment,6000-8000,7000,[],15,13773,0
Kristen Hale,F,482742216,2004-08-10,Freshman,Mason Gross School of the Arts,0,1,['SA' 'BS' 'NCA'],Apartment,4000-6000,5000,[542255329],15,13815,0
Emily James MD,F,872744327,2000-07-07,Freshman,Mason Gross School of the Arts,0,1,['BS' 'MRS' 'MH'],Apartment,8000-11000,10000,[],15,13820,0
Charles Nelson,M,513956903,2003-12-13,Freshman,School of Arts and Sciences,0,1,['MS' 'BH' 'BS'],Traditional Residence Hall,4000-6000,5000,"[684525935, 952902291]",15,13839,0
Peter Fuller,M,188033811,2003-11-19,Freshman,School of Social Work,0,1,['BS' 'CS' 'MH'],Apartment,6000-8000,7000,[],15,13872,0
William Blankenship,M,212308089,2003-09-14,Freshman,School of Arts and Sciences,0,1,['MS' 'MH' 'MZH'],Apartment,8000-11000,10000,"[930568264, 745697758]",15,13900,0
Michelle Good,F,917825942,2005-04-19,Freshman,School of Arts and Sciences,0,1,['MZH' 'BS' 'SA'],Apartment,4000-6000,5000,"[820205473, 185504659]",15,13956,0
Jesus Sanchez,M,381272140,2002-11-08,Freshman,School of Social Work,0,1,['JS' 'MH' 'MRS'],Suite,8000-11000,10000,"[524394628, 481592828]",15,13975,0
Holly Martinez,F,162424227,2000-11-28,Freshman,School of Social Work,0,1,['SA' 'MS' 'MZH'],Apartment,4000-6000,5000,"[592704042, 672393103]",15,14001,0
John Johnson,M,293360784,2005-06-05,Freshman,School of Environmental and Biological Sciences,0,1,['WS' 'BH' 'SA'],Traditional Residence Hall,4000-6000,5000,"[968544169, 445957151]",15,14024,0
Miranda Frost,F,438299186,2002-10-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['WS' 'MH' 'RA'],Apartment,8000-11000,10000,[],15,14025,0
John Ray DDS,M,218330401,2003-10-09,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'RA' 'JS'],Suite,4000-6000,5000,[218939045],15,14038,0
James Doyle,M,415962272,2000-01-17,Freshman,School of Arts and Sciences,0,1,['BS' 'NCA' 'RA'],Suite,4000-6000,5000,"[966949822, 231721214]",15,14051,0
Jody Miller MD,F,318653871,2003-02-09,Freshman,School of Communication and Information,0,1,['MH' 'MS' 'WS'],Traditional Residence Hall,4000-6000,5000,[143320892],15,14059,0
Anita Lee,F,518976921,2002-07-15,Freshman,School of Environmental and Biological Sciences,0,1,['MRS' 'SA' 'CS'],Traditional Residence Hall,4000-6000,5000,[218376269],15,14073,0
Michael Perez,M,720242327,1999-12-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['BS' 'NCA' 'MZH'],Apartment,6000-8000,7000,"[446897075, 423005676]",15,14107,0
Anthony Gonzalez,M,155843133,2001-09-27,Freshman,School of Management and Labor Relations,0,1,['RA' 'WS' 'NCA'],Apartment,8000-11000,10000,"[669891380, 392738321]",15,14217,0
Angel Riley,F,907253942,2003-03-28,Freshman,School of Engineering,0,1,['NCA' 'MH' 'AH'],Apartment,6000-8000,7000,[724061872],15,14226,0
Thomas Lynch,M,778654584,2004-08-17,Freshman,School of Arts and Sciences,0,1,['BS' 'NCA' 'SA'],Apartment,8000-11000,10000,[607804982],15,14346,0
Lynn Lee,F,741481639,2002-02-22,Freshman,School of Arts and Sciences,0,1,['WS' 'BS' 'MS'],Traditional Residence Hall,6000-8000,7000,"[949674528, 130479136]",15,14376,0
Sean Reed,M,972215060,2005-05-16,Freshman,School of Engineering,0,1,['MH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,5000,"[340756821, 879792492]",15,14509,0
James Moore,M,729401861,2001-06-17,Freshman,School of Communication and Information,0,1,['TS' 'BS' 'CS'],Suite,4000-6000,5000,[],15,14519,0
Daniel Bell,M,766790552,2005-02-09,Freshman,School of Arts and Sciences,0,1,['BS' 'NCA' 'MH'],Apartment,4000-6000,5000,"[107800024, 648846636]",15,14561,0
Jonathan Roberts,M,369138226,2005-02-01,Freshman,School of Arts and Sciences,0,1,['MS' 'MRS' 'NCA'],Suite,4000-6000,5000,[714953437],15,14586,0
Samantha Johnson,F,480659307,2002-03-06,Freshman,School of Social Work,0,1,['WS' 'SA' 'RA'],Suite,4000-6000,5000,"[175172824, 443282610]",15,14608,0
Kimberly Richards,F,741675702,2004-10-03,Freshman,School of Environmental and Biological Sciences,0,1,['BS' 'JS' 'MZH'],Suite,4000-6000,5000,"[475454142, 235845986]",15,14613,0
Tiffany Rodriguez,F,620084900,2000-06-22,Freshman,School of Engineering,0,1,['BH' 'BS' 'CS'],Apartment,4000-6000,5000,"[779369512, 599192463]",15,14638,0
Sara Mcdaniel,F,428787315,2005-08-07,Freshman,School of Communication and Information,0,1,['BS' 'RA' 'JS'],Traditional Residence Hall,4000-6000,5000,[],15,14654,0
Elizabeth Wallace,F,880050970,2002-09-20,Freshman,School of Arts and Sciences,0,1,['WS' 'CS' 'AH'],Suite,8000-11000,10000,[],15,14665,0
Jasmine Hunt,F,694472264,1999-10-24,Freshman,School of Social Work,0,1,['MS' 'WS' 'MZH'],Apartment,4000-6000,5000,[717607584],15,14677,0
Andrea Lee,F,162894257,2000-04-30,Freshman,School of Management and Labor Relations,0,1,['AH' 'NCA' 'MH'],Traditional Residence Hall,8000-11000,10000,"[191823279, 774921091]",15,14694,0
Joseph Garza,M,368433549,2002-11-26,Freshman,School of Arts and Sciences,0,1,['BS' 'RA' 'JS'],Apartment,4000-6000,5000,[],15,14764,0
Mark Mccormick,M,579174998,2001-06-21,Freshman,School of Engineering,0,1,['MZH' 'AH' 'JS'],Suite,8000-11000,10000,[],15,14820,0
Alyssa Wright,F,733004286,2003-03-12,Freshman,Mason Gross School of the Arts,0,1,['NCA' 'MS' 'SA'],Suite,4000-6000,5000,[],15,14868,0
Michelle Howell,F,112876579,2003-06-10,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['BS' 'BH' 'SA'],Suite,6000-8000,7000,"[294835434, 622559370]",15,14897,0
Victoria Patel,F,811476716,2001-03-01,Freshman,Mason Gross School of the Arts,0,1,['CS' 'BS' 'RA'],Suite,4000-6000,5000,[112985332],15,14944,0
Mark Potter,M,612976683,2000-12-06,Freshman,School of Engineering,0,1,['CS' 'TS' 'SA'],Apartment,4000-6000,5000,[],15,14957,0
Brett Lynn MD,M,776277522,2000-08-07,Freshman,Mason Gross School of the Arts,0,1,['MS' 'CS' 'AH'],Apartment,4000-6000,5000,[257858278],15,14963,0
Crystal Flores,F,479161493,2000-02-27,Freshman,Mason Gross School of the Arts,0,1,['BH' 'BS' 'WS'],Apartment,6000-8000,7000,[],15,15027,0
Danielle Carr,F,970872390,2000-03-07,Freshman,School of Arts and Sciences,0,1,['JS' 'TS' 'RA'],Apartment,4000-6000,5000,[241232795],15,15066,0
Michelle Lee,F,958183105,2002-08-02,Freshman,School of Arts and Sciences,0,1,['CS' 'SA' 'AH'],Suite,4000-6000,5000,[687252631],15,15100,0
Michelle Murray,F,262869556,2003-12-19,Freshman,School of Engineering,0,1,['SA' 'MH' 'AH'],Apartment,8000-11000,10000,"[602122086, 198851720]",15,15146,0
Morgan Cohen,F,605082446,2001-07-07,Freshman,School of Arts and Sciences,0,1,['JS' 'BS' 'CS'],Apartment,8000-11000,10000,[258410918],15,15167,0
Kimberly Evans,F,290330480,1999-12-17,Freshman,School of Arts and Sciences,0,1,['SA' 'TS' 'BS'],Apartment,4000-6000,5000,[854958786],15,15186,0
Kyle Barnes,M,426294056,2003-06-17,Freshman,School of Engineering,0,1,['TS' 'MS' 'NCA'],Apartment,8000-11000,10000,"[691433029, 909650029]",15,15222,0
Meagan Davis,F,663350964,2003-10-28,Freshman,School of Management and Labor Relations,0,1,['AH' 'NCA' 'SA'],Apartment,8000-11000,10000,[],15,15229,0
Andrew Lindsey,M,396345898,1999-12-10,Freshman,Mason Gross School of the Arts,0,1,['RA' 'SA' 'TS'],Suite,8000-11000,10000,[],15,15254,0
Judith Horton,F,271460464,2003-08-09,Freshman,School of Arts and Sciences,0,1,['JS' 'MZH' 'MRS'],Suite,4000-6000,5000,[],15,15261,0
Timothy Powers,M,403804606,2002-12-05,Freshman,School of Arts and Sciences,0,1,['RA' 'BS' 'MS'],Suite,4000-6000,5000,"[805135173, 121356718]",15,15306,0
Todd Lopez,M,196064017,2002-05-23,Freshman,School of Arts and Sciences,0,1,['AH' 'MRS' 'RA'],Suite,4000-6000,5000,[692878085],15,15345,0
Samuel Thomas,M,901938002,2000-01-07,Freshman,School of Management and Labor Relations,0,1,['MH' 'RA' 'SA'],Traditional Residence Hall,6000-8000,7000,[982377914],15,15371,0
Sara Dixon,F,484851763,2002-07-12,Freshman,School of Arts and Sciences,0,1,['SA' 'JS' 'WS'],Suite,8000-11000,10000,[408231243],15,15411,0
Crystal Deleon,F,887669171,2001-06-07,Freshman,School of Arts and Sciences,0,1,['RA' 'BS' 'NCA'],Apartment,8000-11000,10000,[914293022],15,15424,0
Ruth Cantu,F,325591463,2002-06-04,Freshman,School of Arts and Sciences,0,1,['MZH' 'JS' 'CS'],Apartment,6000-8000,7000,[],15,15449,0
James Scott,M,694571312,2003-11-08,Freshman,School of Management and Labor Relations,0,1,['SA' 'MS' 'BS'],Apartment,4000-6000,5000,"[907819618, 206112373]",15,15459,0
Angela Monroe,F,173289089,2002-07-27,Freshman,School of Arts and Sciences,0,1,['MS' 'AH' 'MRS'],Suite,8000-11000,10000,[],15,15484,0
Jonathan Schneider,M,500304603,2000-08-13,Freshman,School of Arts and Sciences,0,1,['MH' 'RA' 'JS'],Apartment,4000-6000,5000,[],15,15497,0
James Hodge,M,425164532,2003-07-05,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'MRS'],Suite,4000-6000,5000,[965188688],15,15503,0
Marissa Davis,F,258960997,2004-08-20,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'TS' 'RA'],Suite,4000-6000,5000,"[698049548, 414782816]",15,15560,0
Ashley Maxwell,F,366570710,2000-11-29,Freshman,School of Arts and Sciences,0,1,['BH' 'MZH' 'CS'],Traditional Residence Hall,6000-8000,7000,[],15,15570,0
Raymond Fletcher,M,186403546,2004-03-29,Freshman,School of Arts and Sciences,0,1,['BS' 'SA' 'MRS'],Apartment,8000-11000,10000,"[206527025, 790608240]",15,15618,0
Dana Perez,F,462685104,2001-11-10,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MRS' 'SA' 'RA'],Apartment,4000-6000,5000,[],15,15639,0
Theresa Jackson,F,728204907,2003-09-09,Freshman,School of Arts and Sciences,0,1,['BH' 'RA' 'BS'],Suite,4000-6000,5000,[],15,15640,0
William Peterson,M,513266167,2003-05-27,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'MS' 'AH'],Apartment,6000-8000,7000,"[467770718, 936154022]",15,15641,0
Joseph Wood,M,367076999,2000-04-11,Freshman,School of Communication and Information,0,1,['JS' 'RA' 'CS'],Apartment,4000-6000,5000,[],15,15648,0
Jackie Mendez,F,102426551,2005-05-15,Freshman,School of Engineering,0,1,['NCA' 'MZH' 'MS'],Traditional Residence Hall,8000-11000,10000,"[213178528, 945144475]",15,15676,0
Yvonne Francis,F,280596945,2000-08-04,Freshman,Mason Gross School of the Arts,0,1,['AH' 'RA' 'BS'],Apartment,4000-6000,5000,"[908213602, 932366326]",15,15706,0
Zachary Cross,M,979220889,2000-10-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['SA' 'NCA' 'RA'],Suite,4000-6000,5000,"[708709754, 426244422]",15,15712,0
Jared Pace,M,788022076,2001-02-08,Freshman,Mason Gross School of the Arts,0,1,['MS' 'MRS' 'MZH'],Suite,6000-8000,7000,[369827797],15,15751,0
Daniel Jones,M,627585901,2004-08-21,Freshman,School of Communication and Information,0,1,['NCA' 'BS' 'SA'],Traditional Residence Hall,8000-11000,10000,"[278389220, 632803991]",15,15818,0
Andrew Frank,M,680504716,1999-12-01,Freshman,Mason Gross School of the Arts,0,1,['MH' 'MZH' 'NCA'],Apartment,8000-11000,10000,"[253112838, 573334706]",15,15851,0
Scott Ruiz,M,567440864,2005-07-06,Freshman,School of Engineering,0,1,['RA' 'WS' 'BH'],Apartment,8000-11000,10000,"[320033364, 780432185]",15,15863,0
William Burnett,M,625135745,2000-08-23,Freshman,School of Communication and Information,0,1,['NCA' 'BS' 'RA'],Suite,6000-8000,7000,"[502176974, 266534403]",15,15868,0
Joan Watson,F,610256142,2005-03-08,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'MH'],Suite,4000-6000,5000,"[883012183, 805983414]",15,15896,0
Larry Peterson,M,818810046,2000-09-04,Freshman,School of Social Work,0,1,['MH' 'NCA' 'MRS'],Suite,4000-6000,5000,"[678064467, 279606700]",15,15902,0
Gregory Lewis,M,989968661,2001-02-20,Freshman,School of Management and Labor Relations,0,1,['CS' 'SA' 'MH'],Apartment,8000-11000,10000,"[607840699, 158600372]",15,15960,0
Daniel Francis,M,109177435,2005-08-04,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['RA' 'TS' 'NCA'],Apartment,4000-6000,5000,"[272020629, 157252578]",15,15971,0
William Bruce,M,646953362,2003-05-30,Freshman,School of Arts and Sciences,0,1,['MRS' 'MH' 'BS'],Apartment,6000-8000,7000,"[759703993, 812662583]",15,15997,0
Kathleen Garcia,F,200127827,2003-09-02,Freshman,School of Arts and Sciences,0,1,['RA' 'AH' 'NCA'],Suite,4000-6000,5000,[738894997],15,16000,0
Kayla Pierce,F,333226584,2004-03-05,Freshman,Mason Gross School of the Arts,0,1,['RA' 'MZH' 'MRS'],Apartment,6000-8000,7000,"[712720272, 629694106]",15,16015,0
Amy Ross,F,896142605,2005-05-20,Freshman,School of Social Work,0,1,['MH' 'SA' 'WS'],Suite,4000-6000,5000,"[551141713, 117526521]",15,16080,0
Nicole Wiley,F,188657525,2002-02-03,Freshman,School of Arts and Sciences,0,1,['RA' 'BS' 'NCA'],Apartment,6000-8000,7000,"[407413938, 973979277]",15,16174,0
Samantha West,F,950589988,2003-09-01,Freshman,Mason Gross School of the Arts,0,1,['NCA' 'MH' 'SA'],Traditional Residence Hall,8000-11000,10000,"[928325217, 234618511]",15,16221,0
Aaron Fletcher,M,162190743,2001-05-21,Freshman,School of Arts and Sciences,0,1,['MS' 'BH' 'JS'],Suite,4000-6000,5000,[],15,16256,0
Susan Prince,F,552896046,2000-04-20,Freshman,School of Arts and Sciences,0,1,['NCA' 'SA' 'AH'],Suite,8000-11000,10000,[351058258],15,16258,0
Aaron Morgan,M,534611357,2000-04-14,Freshman,School of Environmental and Biological Sciences,0,1,['NCA' 'MRS' 'BH'],Traditional Residence Hall,6000-8000,7000,"[735532583, 312916586]",15,16281,0
David Brady,M,343036640,2002-02-23,Freshman,School of Management and Labor Relations,0,1,['SA' 'MS' 'RA'],Apartment,8000-11000,10000,[700143121],15,16299,0
Kimberly Reese DDS,F,820216364,2000-05-23,Freshman,School of Environmental and Biological Sciences,0,1,['SA' 'BS' 'WS'],Apartment,4000-6000,5000,[454795083],15,16329,0
Cheryl Rosales,F,266757316,1999-12-11,Freshman,School of Environmental and Biological Sciences,0,1,['SA' 'NCA' 'RA'],Apartment,4000-6000,5000,[112665781],15,16357,0
Taylor Mcdonald,F,490790600,2005-03-01,Freshman,School of Arts and Sciences,0,1,['SA' 'WS' 'NCA'],Suite,4000-6000,5000,[584280486],15,16392,0
Kayla Foley,F,637591621,2003-03-30,Freshman,School of Management and Labor Relations,0,1,['NCA' 'BS' 'SA'],Traditional Residence Hall,4000-6000,5000,"[566093930, 534132734]",15,16483,0
Albert Chang,M,630388922,2004-11-07,Freshman,School of Social Work,0,1,['AH' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,5000,"[754258972, 240471119]",15,16496,0
Ellen Edwards,F,398272229,1999-12-29,Freshman,School of Arts and Sciences,0,1,['BS' 'MRS' 'SA'],Apartment,8000-11000,10000,[],15,16536,0
Jennifer Evans,F,311916779,2000-03-08,Freshman,School of Arts and Sciences,0,1,['NCA' 'SA' 'RA'],Apartment,4000-6000,5000,"[177394914, 195915323]",15,16586,0
Kathy Riley,F,415080660,2000-09-22,Freshman,School of Social Work,0,1,['RA' 'BS' 'NCA'],Apartment,8000-11000,10000,[],15,16605,0
Scott Case,M,663234269,2004-09-07,Freshman,School of Arts and Sciences,0,1,['NCA' 'CS' 'BS'],Apartment,4000-6000,5000,"[807295215, 746813871]",15,16610,0
Sarah Bradshaw,F,760777901,2000-03-05,Freshman,School of Arts and Sciences,0,1,['MRS' 'BS' 'SA'],Suite,4000-6000,5000,[],15,16615,0
Deborah Johnson,F,926977456,2002-08-14,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BH' 'MZH' 'SA'],Apartment,4000-6000,5000,[],15,16619,0
Claire Wells,F,398397412,2005-07-06,Freshman,School of Arts and Sciences,0,1,['RA' 'NCA' 'BS'],Suite,4000-6000,5000,[],15,16657,0
Mark Lee,M,804443071,2004-01-10,Freshman,School of Management and Labor Relations,0,1,['BS' 'SA' 'NCA'],Apartment,6000-8000,7000,"[188608643, 485077191]",15,16673,0
Donald Cobb,M,478821925,2004-07-19,Freshman,School of Arts and Sciences,0,1,['BS' 'MS' 'NCA'],Apartment,4000-6000,5000,[869887308],15,16737,0
Lindsay Johnson,F,812662583,2001-08-02,Freshman,School of Arts and Sciences,0,1,['BS' 'AH' 'BH'],Apartment,6000-8000,7000,[646953362],15,16776,0
Amanda Peterson,F,449378338,2004-03-15,Freshman,School of Arts and Sciences,0,1,['BS' 'WS' 'RA'],Suite,4000-6000,5000,[],15,16883,0
Tiffany Berry,F,439323769,2000-01-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['BH' 'MRS' 'SA'],Suite,6000-8000,7000,"[622487715, 744304500]",15,16894,0
Alexis Williams,F,605231354,2002-03-28,Freshman,School of Arts and Sciences,0,1,['RA' 'WS' 'BS'],Suite,4000-6000,5000,"[773235918, 198966824]",15,16908,0
Ricardo Bryant,M,756716893,2005-09-01,Freshman,School of Engineering,0,1,['TS' 'BS' 'MH'],Apartment,4000-6000,5000,[],15,16960,0
Kristen White,F,328442953,2003-10-28,Freshman,School of Arts and Sciences,0,1,['NCA' 'RA' 'BS'],Apartment,8000-11000,10000,[325071046],15,16975,0
Tina West,F,277604467,2003-09-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'SA' 'MZH'],Traditional Residence Hall,4000-6000,5000,"[688977430, 607836338]",15,17024,0
Danielle Rodriguez,F,823390403,2003-01-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'JS' 'SA'],Apartment,6000-8000,7000,"[137791051, 372090147]",15,17032,0
Paul Gomez,M,962442220,2003-07-31,Freshman,School of Arts and Sciences,0,1,['AH' 'RA' 'MH'],Apartment,4000-6000,5000,"[396080115, 958966664]",15,17060,0
Lori Johnson,F,290909022,2000-11-19,Freshman,School of Engineering,0,1,['BS' 'AH' 'NCA'],Apartment,6000-8000,7000,"[861978055, 960149239]",15,17085,0
Donna Gonzalez,F,904726467,2002-06-06,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['JS' 'MH' 'BS'],Apartment,4000-6000,5000,"[925923672, 697655888]",15,17100,0
Eric Evans,M,778065337,2004-02-03,Freshman,School of Communication and Information,0,1,['BH' 'MZH' 'NCA'],Suite,4000-6000,5000,[251061487],15,17257,0
