name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Bradley Wright,M,174688093,2000-03-08,Senior,School of Arts and Sciences,0,1,['SA' 'NCA' 'MZH'],Traditional Residence Hall,8000-11000,10000,[],10,2659,0
Daniel Fleming,M,654238594,2002-01-05,Junior,Rutgers Business School–Newark and New Brunswick,0,1,['MZH' 'SA' 'CS'],Suite,4000-6000,5000,"[594175309, 207385604]",10,2664,0
Jason Richardson,M,543789456,2004-11-02,Sophomore,Mason Gross School of the Arts,0,1,['TS' 'AH' 'BS'],Apartment,8000-11000,10000,[234693055],10,2664,0
Heather Bell,F,891139147,2000-07-27,Sophomore,School of Arts and Sciences,0,1,['BS' 'NCA' 'BH'],Traditional Residence Hall,8000-11000,10000,[158202097],10,2730,0
Maria Gonzalez,F,154295734,2004-03-04,Sophomore,School of Social Work,0,1,['JS' 'SA' 'RA'],Apartment,4000-6000,5000,"[613436149, 553300718]",10,2763,0
Cassandra Jordan,F,315493219,1997-11-03,Masters,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[164295001, 683375898]",10,2805,0
Michelle Knight,F,946717419,2004-04-09,Sophomore,School of Arts and Sciences,0,1,['NCA' 'RA' 'MS'],Apartment,8000-11000,10000,[975350048],10,2810,0
Shelby Bennett,F,822113925,2002-11-19,Sophomore,Mason Gross School of the Arts,0,1,['BS' 'SA' 'WS'],Traditional Residence Hall,4000-6000,5000,"[245953180, 515577324]",10,2859,0
Amy Graham,F,340756821,2003-10-11,Junior,School of Engineering,0,1,['MS' 'WS' 'RA'],Apartment,8000-11000,10000,"[972215060, 879792492]",10,2869,0
Daniel Cummings,M,739908252,2001-06-17,Sophomore,School of Arts and Sciences,0,1,['BS' 'NCA' 'AH'],Suite,4000-6000,5000,"[949299399, 886302247]",10,2874,0
Chris Campbell,M,202169454,2004-09-02,Sophomore,School of Communication and Information,0,1,['NCA' 'RA' 'MRS'],Apartment,4000-6000,5000,"[465596853, 145593416]",10,2884,0
Thomas Martinez,M,947771933,2002-03-09,Junior,School of Arts and Sciences,0,1,['CS' 'RA' 'MH'],Apartment,8000-11000,10000,[794988487],10,2920,0
Tony Sims MD,M,586071520,2001-09-17,Junior,School of Social Work,0,1,['SA' 'NCA' 'MS'],Traditional Residence Hall,6000-8000,7000,[981535207],10,2929,0
Lauren Erickson,F,804858185,2002-03-28,Senior,School of Social Work,0,1,['MRS' 'SA' 'NCA'],Suite,8000-11000,10000,"[871242357, 107880039]",10,2948,0
Brian Chapman DVM,M,524713716,1999-11-18,Sophomore,School of Communication and Information,0,1,['MS' 'CS' 'RA'],Apartment,4000-6000,5000,[],10,2957,0
David Miranda,M,537324246,2002-05-13,Senior,School of Social Work,0,1,['SA' 'JS' 'RA'],Traditional Residence Hall,6000-8000,7000,"[149343447, 265621555]",10,3014,0
Michelle Perry,F,429623275,2003-06-20,Junior,School of Arts and Sciences,0,1,['NCA' 'BH' 'BS'],Suite,8000-11000,10000,"[269968504, 736088677]",10,3066,0
Carolyn Martinez,F,965260654,2002-02-20,Senior,School of Environmental and Biological Sciences,0,1,['MH' 'RA' 'JS'],Traditional Residence Hall,4000-6000,5000,[],10,3084,0
George Lee,M,588013763,2000-04-23,Senior,School of Communication and Information,0,1,['SA' 'WS' 'JS'],Apartment,4000-6000,5000,"[135890483, 855674523]",10,3166,0
Maria Bush,F,579990001,2004-07-18,Sophomore,School of Arts and Sciences,0,1,['WS' 'BS' 'TS'],Apartment,4000-6000,5000,[182036828],10,3191,0
Nancy Wilson,F,189778015,2000-03-02,Sophomore,School of Communication and Information,0,1,['NCA' 'MH' 'RA'],Traditional Residence Hall,4000-6000,5000,"[630078942, 762995693]",10,3192,0
Daniel Nelson,M,795994550,2002-05-24,Sophomore,School of Management and Labor Relations,0,1,['MZH' 'SA' 'BS'],Apartment,8000-11000,10000,"[783913688, 817918494]",10,3194,0
Abigail Shepard,F,181982936,1997-04-02,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[],10,3224,0
Jennifer Carter,F,957008481,2000-08-07,Senior,School of Engineering,0,1,['MS' 'BS' 'MRS'],Apartment,4000-6000,5000,[],10,3225,0
Lori Martinez,F,314750318,2001-01-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['MZH' 'BS' 'MS'],Suite,8000-11000,10000,"[313011472, 941305281]",10,3229,0
Kent Parks,M,767349853,1998-08-31,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,3248,0
Adam Murillo,M,514204099,2005-01-22,Junior,School of Arts and Sciences,0,1,['MS' 'RA' 'BS'],Apartment,6000-8000,7000,[],10,3273,0
Dustin Stafford,M,325692626,2002-04-09,Sophomore,Mason Gross School of the Arts,0,1,['TS' 'CS' 'AH'],Suite,6000-8000,7000,[],10,3281,0
Bryan Rivera,M,529712878,2003-11-06,Senior,School of Arts and Sciences,0,1,['SA' 'MS' 'RA'],Suite,4000-6000,5000,[350695937],10,3303,0
Steve Velasquez,M,302649695,2002-11-29,Junior,School of Management and Labor Relations,0,1,['MZH' 'NCA' 'BS'],Suite,4000-6000,5000,[181290179],10,3338,0
Anthony Thompson,M,819654582,2003-02-03,Senior,School of Engineering,0,1,['BS' 'NCA' 'RA'],Suite,4000-6000,5000,"[423240148, 745609427]",10,3371,0
Laura Bailey,F,630092177,2003-12-15,Senior,School of Communication and Information,0,1,['BS' 'SA' 'NCA'],Traditional Residence Hall,4000-6000,5000,"[941643425, 705880858]",10,3391,0
Derek Kent,M,689597362,2005-05-03,Senior,School of Engineering,0,1,['NCA' 'TS' 'SA'],Suite,8000-11000,10000,[898820850],10,3417,0
James Washington,M,332020298,2004-08-21,Junior,School of Arts and Sciences,0,1,['MS' 'BS' 'MH'],Traditional Residence Hall,4000-6000,5000,[],10,3439,0
Justin Weber,M,796844833,2003-04-20,Junior,School of Arts and Sciences,0,1,['SA' 'NCA' 'BS'],Suite,4000-6000,5000,"[744640680, 754340326]",10,3459,0
Jeanne Bowman,F,371960126,2001-08-15,Junior,School of Environmental and Biological Sciences,0,1,['TS' 'NCA' 'MZH'],Apartment,8000-11000,10000,"[481473512, 351743483]",10,3460,0
Kaylee Mendoza,F,870308313,2005-08-27,Junior,School of Arts and Sciences,0,1,['SA' 'MZH' 'TS'],Suite,4000-6000,5000,[582489427],10,3460,0
Matthew Moore,M,607151460,1994-03-14,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[217973867, 606559155]",10,3472,0
Dawn Montgomery,F,900762369,2003-10-17,Sophomore,Mason Gross School of the Arts,0,1,['NCA' 'BS' 'AH'],Suite,4000-6000,5000,[],10,3519,0
Pamela Garcia,F,943881850,2003-01-19,Sophomore,School of Arts and Sciences,0,1,['NCA' 'RA' 'MZH'],Apartment,6000-8000,7000,"[153697896, 723554713]",10,3530,0
Keith Maldonado,M,325055123,2005-08-13,Sophomore,School of Arts and Sciences,0,1,['TS' 'NCA' 'RA'],Suite,4000-6000,5000,[],10,3535,0
Michael Richardson,M,654033238,1997-05-10,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[963147507],10,3543,0
Luis Hernandez,M,854422749,2003-05-28,Junior,School of Arts and Sciences,0,1,['SA' 'RA' 'BS'],Apartment,6000-8000,7000,[],10,3544,0
Autumn Bishop,F,672339293,2004-12-21,Junior,Rutgers Business School–Newark and New Brunswick,0,1,['RA' 'SA' 'WS'],Apartment,4000-6000,5000,[890109839],10,3595,0
Kelsey Hart,F,337594846,2000-05-04,Sophomore,Mason Gross School of the Arts,0,1,['NCA' 'BS' 'SA'],Apartment,4000-6000,5000,"[603463057, 915402925]",10,3610,0
Robert Barker,M,297772992,2001-10-30,Sophomore,School of Arts and Sciences,0,1,['RA' 'AH' 'NCA'],Suite,4000-6000,5000,"[672100426, 694133707]",10,3638,0
Rachel Mckinney,F,893283500,2001-11-04,Sophomore,School of Arts and Sciences,0,1,['MH' 'CS' 'RA'],Suite,8000-11000,10000,"[501172663, 746946399]",10,3737,0
Alison Shah,F,710059234,1996-02-08,Postdoctoral studies,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,"[542003103, 904337873]",10,3771,0
Joseph Callahan,M,716557336,2004-10-16,Junior,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'BS' 'NCA'],Suite,4000-6000,5000,[490325641],10,3778,0
Brianna Smith,F,320081462,2000-01-03,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1,['TS' 'RA' 'BS'],Suite,6000-8000,7000,"[263709821, 708482572]",10,3779,0
Jessica Jones,F,402558299,2001-04-26,Junior,School of Arts and Sciences,0,1,['MRS' 'RA' 'NCA'],Suite,4000-6000,5000,"[552863289, 940123451]",10,3785,0
Jose Wallace,M,154722229,2003-05-20,Junior,School of Arts and Sciences,0,1,['WS' 'BS' 'NCA'],Suite,4000-6000,5000,[795454595],10,3834,0
Jason Baker,M,500612605,2004-07-14,Sophomore,School of Arts and Sciences,0,1,['AH' 'RA' 'BS'],Suite,8000-11000,10000,"[821598589, 565732445]",10,3834,0
James Compton MD,M,861564442,2003-12-06,Sophomore,School of Arts and Sciences,0,1,['MS' 'WS' 'JS'],Suite,4000-6000,5000,[],10,3865,0
Michael Gardner,M,122332010,2004-06-09,Junior,School of Arts and Sciences,0,1,['WS' 'NCA' 'BS'],Apartment,8000-11000,10000,[],10,3936,0
Annette Mccoy,F,669891586,2005-05-01,Sophomore,School of Arts and Sciences,0,1,['BH' 'NCA' 'SA'],Traditional Residence Hall,8000-11000,10000,"[140738439, 665729295]",10,3940,0
Deborah White DVM,F,729462865,2005-09-21,Sophomore,School of Arts and Sciences,0,1,['RA' 'SA' 'JS'],Suite,8000-11000,10000,[354192118],10,3997,0
Michelle Rivera,F,702097789,2003-01-21,Sophomore,School of Environmental and Biological Sciences,0,1,['MS' 'BS' 'NCA'],Suite,8000-11000,10000,[935459348],10,4019,0
Lisa Acevedo,F,143356047,2004-03-19,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['MRS' 'BS' 'SA'],Apartment,8000-11000,10000,"[600524981, 730268990]",10,4021,0
Rachel Miller,F,698049548,2000-11-23,Junior,School of Management and Labor Relations,0,1,['MZH' 'RA' 'TS'],Apartment,4000-6000,5000,"[258960997, 414782816]",10,4071,0
John Austin,M,985248097,2001-06-28,Senior,School of Engineering,0,1,['CS' 'SA' 'BS'],Apartment,4000-6000,5000,"[279476120, 374041145]",10,4082,0
Denise Fry,F,996807536,2005-02-20,Sophomore,School of Arts and Sciences,0,1,['BS' 'JS' 'AH'],Apartment,4000-6000,5000,"[738878498, 586237273]",10,4145,0
William House,M,782518666,1999-03-22,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,4205,0
Mckenzie Robinson,F,217422673,2005-06-12,Sophomore,School of Arts and Sciences,0,1,['RA' 'NCA' 'BS'],Suite,4000-6000,5000,[353271159],10,4216,0
Joshua Allen,M,240116548,1999-05-25,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[729134100, 941370880]",10,4268,0
Monique Maxwell,F,610828384,2004-06-27,Junior,School of Arts and Sciences,0,1,['MZH' 'SA' 'MH'],Suite,4000-6000,5000,[],10,4285,0
Benjamin Bennett,M,466612331,2003-06-06,Junior,School of Engineering,0,1,['MZH' 'AH' 'SA'],Apartment,4000-6000,5000,"[598294659, 682531867]",10,4296,0
Nicole Rodriguez,F,376971956,2001-12-26,Junior,School of Communication and Information,0,1,['NCA' 'WS' 'CS'],Apartment,8000-11000,10000,[],10,4312,0
Michael Harding,M,574597542,2000-07-07,Junior,School of Arts and Sciences,0,1,['NCA' 'SA' 'MRS'],Apartment,4000-6000,5000,"[324263914, 829618712]",10,4333,0
Charles Mitchell,M,257885049,2003-06-04,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1,['TS' 'BS' 'MH'],Suite,4000-6000,5000,"[421488641, 110811313]",10,4345,0
Leah Macias,F,288381519,1998-09-18,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,10500-12000,11000,"[700429566, 893417221]",10,4407,0
Matthew Chavez,M,602122086,2004-12-07,Sophomore,School of Arts and Sciences,0,1,['BS' 'SA' 'NCA'],Suite,4000-6000,5000,"[262869556, 198851720]",10,4428,0
Donna Schmidt,F,260100241,1994-12-19,Masters,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[908538505, 326764880]",10,4430,0
John Simpson,M,409944512,2002-08-22,Sophomore,School of Arts and Sciences,0,1,['NCA' 'BS' 'RA'],Suite,4000-6000,5000,"[193406015, 385577259]",10,4442,0
James Jackson,M,791926535,2003-04-08,Junior,Mason Gross School of the Arts,0,1,['AH' 'RA' 'SA'],Suite,6000-8000,7000,"[166304436, 991312779]",10,4456,0
Michelle Reid,F,794096427,2005-08-03,Senior,Mason Gross School of the Arts,0,1,['TS' 'BS' 'MZH'],Traditional Residence Hall,4000-6000,5000,[],10,4468,0
Melissa George,F,519834016,2002-11-30,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['MZH' 'BS' 'MS'],Suite,8000-11000,10000,"[389487961, 870673929]",10,4482,0
Gregory Newman,M,988311880,1995-04-13,Masters,Graduate School of Education,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,4553,0
Aaron Collins,M,453165213,2000-11-17,Sophomore,School of Communication and Information,0,1,['MS' 'MH' 'BS'],Suite,4000-6000,5000,[],10,4576,0
James Freeman,M,289348634,1999-07-20,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,"[317216523, 643099373]",10,4593,0
Michael Cooper,M,520114216,1998-09-19,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,"[181595170, 931219913]",10,4660,0
Monique Morris,F,613412016,2000-09-15,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[796482662],10,4740,0
Samantha Peterson,F,620230122,2004-11-23,Senior,School of Arts and Sciences,0,1,['BS' 'MZH' 'MS'],Suite,6000-8000,7000,"[651018824, 935288615]",10,4786,0
Jeffrey Allen,M,734536948,2005-03-05,Senior,School of Communication and Information,0,1,['MH' 'SA' 'MRS'],Apartment,8000-11000,10000,[676703245],10,4845,0
Christopher Ward,M,131886060,2000-12-30,Sophomore,School of Arts and Sciences,0,1,['WS' 'BS' 'RA'],Apartment,4000-6000,5000,[861064460],10,4870,0
Alicia Lee,F,883710452,1994-05-13,Doctorate,Graduate School of Education,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[],10,4936,0
Louis Strickland,M,557782623,1996-04-24,Postdoctoral studies,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,"[487787269, 140346801]",10,4942,0
Lisa Duncan,F,528962858,2005-05-28,Senior,School of Engineering,0,1,['SA' 'TS' 'AH'],Traditional Residence Hall,8000-11000,10000,[],10,5031,0
Tracy Glover,F,681687729,2000-06-11,Sophomore,School of Engineering,0,1,['BS' 'MH' 'MRS'],Suite,6000-8000,7000,[967540314],10,5097,0
Roberta Flynn,F,312899344,2003-08-28,Junior,School of Arts and Sciences,0,1,['JS' 'WS' 'MRS'],Apartment,6000-8000,7000,"[750080082, 792760471]",10,5121,0
James Shannon,M,835921092,2000-10-13,Senior,School of Arts and Sciences,0,1,['RA' 'NCA' 'AH'],Apartment,6000-8000,7000,"[625542616, 313660855]",10,5172,0
Daniel Williams,M,499302348,2003-12-11,Sophomore,School of Management and Labor Relations,0,1,['BS' 'MRS' 'CS'],Suite,4000-6000,5000,"[560296733, 911183808]",10,5180,0
Aaron Gomez,M,563425140,1998-12-15,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,5184,0
Peter Preston,M,353773665,2003-06-15,Sophomore,School of Arts and Sciences,0,1,['MRS' 'BS' 'NCA'],Suite,4000-6000,5000,[599815584],10,5192,0
Amy Maynard,F,315721428,2000-12-03,Junior,School of Arts and Sciences,0,1,['RA' 'NCA' 'MRS'],Traditional Residence Hall,8000-11000,10000,"[263975079, 528578156]",10,5204,0
Jorge Smith,M,147284618,2004-12-09,Junior,School of Arts and Sciences,0,1,['RA' 'SA' 'BS'],Suite,4000-6000,5000,[],10,5218,0
Jennifer Lozano,F,962689523,2004-01-17,Junior,School of Environmental and Biological Sciences,0,1,['BS' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,5000,"[471460183, 578981718]",10,5269,0
Jessica Dean,F,643350458,1995-03-23,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[780099353],10,5270,0
Jonathan Macias,M,558892882,1998-04-28,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[474259550, 457909682]",10,5302,0
Kevin Miller,M,490154556,2001-11-28,Sophomore,School of Arts and Sciences,0,1,['MZH' 'MRS' 'MS'],Suite,8000-11000,10000,"[570441636, 315740003]",10,5341,0
Christina Mcdonald,F,437732677,2003-01-31,Senior,School of Engineering,0,1,['BS' 'TS' 'JS'],Suite,4000-6000,5000,[],10,5350,0
James Contreras,M,535915273,2003-11-01,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1,['SA' 'MRS' 'NCA'],Apartment,6000-8000,7000,[],10,5410,0
Maria Acosta,F,446944885,2004-05-11,Senior,School of Social Work,0,1,['NCA' 'MS' 'RA'],Suite,4000-6000,5000,[716910239],10,5420,0
Todd Smith,M,503448719,2000-01-03,Senior,School of Arts and Sciences,0,1,['SA' 'NCA' 'BS'],Traditional Residence Hall,6000-8000,7000,"[391700039, 768227411]",10,5426,0
Kari Davis,F,952311159,2001-05-15,Sophomore,School of Arts and Sciences,0,1,['MZH' 'JS' 'RA'],Traditional Residence Hall,4000-6000,5000,[],10,5446,0
Tamara Glover,F,967225845,2001-09-16,Sophomore,Mason Gross School of the Arts,0,1,['RA' 'MS' 'BS'],Apartment,4000-6000,5000,[],10,5450,0
Matthew Jackson,M,593673850,2001-07-18,Junior,School of Environmental and Biological Sciences,0,1,['MRS' 'RA' 'MH'],Traditional Residence Hall,4000-6000,5000,[581807242],10,5467,0
Jessica Holder,F,847129398,2001-05-11,Sophomore,School of Arts and Sciences,0,1,['NCA' 'MS' 'BS'],Suite,8000-11000,10000,"[296431123, 172638771]",10,5485,0
Robert Gordon,M,524513054,1994-06-03,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,5503,0
Ashley Miller,F,945124512,2001-10-13,Senior,Edward J. Bloustein School of Planning and Public Policy,0,1,['TS' 'AH' 'SA'],Apartment,4000-6000,5000,[],10,5508,0
Erica Gonzalez,F,656393331,2001-04-17,Junior,School of Arts and Sciences,0,1,['RA' 'SA' 'MZH'],Suite,4000-6000,5000,[],10,5573,0
Sean Pratt,M,610930287,2004-06-02,Junior,School of Social Work,0,1,['SA' 'NCA' 'MS'],Suite,6000-8000,7000,"[361559488, 938207885]",10,5581,0
Michael Rogers,M,720953718,2002-02-16,Junior,School of Arts and Sciences,0,1,['BS' 'NCA' 'SA'],Suite,6000-8000,7000,[865214202],10,5599,0
Wesley Robertson,M,518478883,2000-09-17,Sophomore,School of Environmental and Biological Sciences,0,1,['MH' 'SA' 'BH'],Suite,8000-11000,10000,[],10,5607,0
Alan Alexander,M,124877094,2003-11-01,Senior,School of Engineering,0,1,['NCA' 'BS' 'SA'],Suite,6000-8000,7000,[424020162],10,5608,0
Nicole Yang,F,852849069,2000-11-30,Junior,School of Arts and Sciences,0,1,['RA' 'NCA' 'BS'],Suite,8000-11000,10000,[381088439],10,5627,0
Angel Foster,F,429075204,2002-08-24,Sophomore,School of Arts and Sciences,0,1,['BS' 'TS' 'NCA'],Suite,4000-6000,5000,[495608710],10,5638,0
James Kane,M,898440587,1995-01-26,Masters,Graduate School of Education,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[338439300, 825115017]",10,5639,0
Samantha Lewis,F,378423292,2002-06-14,Junior,School of Arts and Sciences,0,1,['MS' 'CS' 'NCA'],Suite,6000-8000,7000,"[860765377, 629888272]",10,5650,0
Sara Preston,F,475681394,2005-06-11,Sophomore,School of Communication and Information,0,1,['BS' 'SA' 'NCA'],Suite,4000-6000,5000,[518971038],10,5670,0
Samuel Davenport,M,434526846,1995-02-22,Postdoctoral studies,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,[861690946],10,5673,0
Colleen Gomez,F,102866432,1995-08-04,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,[],10,5706,0
Derrick Rogers,M,854328993,2002-06-08,Sophomore,School of Management and Labor Relations,0,1,['TS' 'BS' 'WS'],Suite,4000-6000,5000,[199065185],10,5731,0
Laura Strickland,F,960288985,2004-04-23,Senior,School of Arts and Sciences,0,1,['SA' 'BH' 'BS'],Traditional Residence Hall,4000-6000,5000,"[944833485, 228314126]",10,5732,0
Joseph Dodson,M,268034045,2004-03-18,Junior,School of Arts and Sciences,0,1,['SA' 'BH' 'MRS'],Traditional Residence Hall,8000-11000,10000,[],10,5736,0
Melissa Harrison,F,722797709,2001-01-03,Junior,Mason Gross School of the Arts,0,1,['BS' 'CS' 'AH'],Suite,4000-6000,5000,[],10,5772,0
Raymond Lamb,M,117814795,2000-09-10,Sophomore,School of Arts and Sciences,0,1,['CS' 'SA' 'MH'],Traditional Residence Hall,8000-11000,10000,"[430092773, 149641257]",10,5827,0
James Walsh,M,149703463,1995-02-14,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[125281709],10,5907,0
Alicia Mayo,F,786440682,2001-06-26,Sophomore,School of Management and Labor Relations,0,1,['BS' 'BH' 'NCA'],Suite,8000-11000,10000,"[671056275, 776907506]",10,5936,0
Christopher Howard,M,152706406,2004-02-21,Junior,School of Communication and Information,0,1,['BS' 'BH' 'MZH'],Apartment,4000-6000,5000,[646883998],10,6054,0
Peter Chapman,M,847236365,2001-04-30,Junior,School of Environmental and Biological Sciences,0,1,['BH' 'AH' 'RA'],Apartment,8000-11000,10000,[817063729],10,6058,0
Jenna Brooks,F,137841536,2002-06-18,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1,['RA' 'BS' 'MZH'],Suite,4000-6000,5000,"[635916784, 379093830]",10,6091,0
Madison Davis,F,885681529,2003-12-28,Junior,School of Communication and Information,0,1,['BH' 'BS' 'JS'],Traditional Residence Hall,4000-6000,5000,[],10,6141,0
Mary Rodriguez,F,207767793,2002-01-15,Junior,School of Engineering,0,1,['BS' 'MH' 'BH'],Apartment,8000-11000,10000,[362754054],10,6162,0
Linda Austin,F,394719195,2001-05-16,Sophomore,School of Management and Labor Relations,0,1,['BS' 'MZH' 'RA'],Traditional Residence Hall,4000-6000,5000,"[985137396, 640441537]",10,6198,0
