name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Christopher Zimmerman,M,615562830,2001-03-27,Sophomore,School of Arts and Sciences,0,1,['BS' 'RA' 'SA'],Suite,4000-6000,5000,[],10,14308,0
Nicholas Walls,M,710395288,2005-01-29,Sophomore,School of Arts and Sciences,0,1,['JS' 'MS' 'AH'],Traditional Residence Hall,6000-8000,7000,[],10,14311,0
Brian Phillips,M,804658081,2002-08-27,Sophomore,School of Arts and Sciences,0,1,['TS' 'MRS' 'AH'],Suite,4000-6000,5000,[521011634],10,14333,0
Samantha Moore,F,585508523,2003-11-25,Sophomore,Mason Gross School of the Arts,0,1,['MZH' 'NCA' 'CS'],Traditional Residence Hall,4000-6000,5000,"[777348906, 447694159]",10,14339,0
Ms. Kimberly Garrett,F,236706010,1997-02-08,Masters,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[184887966, 774897957]",10,14346,0
Richard Obrien,M,805456345,1997-01-28,Doctorate,Graduate School of Applied and Professional Psychology,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[181028830],10,14378,0
Dawn Powell MD,F,501856980,2005-07-14,Junior,School of Arts and Sciences,0,1,['CS' 'RA' 'NCA'],Apartment,8000-11000,10000,"[331749875, 178301890]",10,14410,0
Brett Moore,M,981783429,2005-04-29,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['JS' 'MH' 'NCA'],Traditional Residence Hall,8000-11000,10000,"[739501340, 511737841]",10,14411,0
Gina Wallace,F,991179700,2000-04-03,Junior,Mason Gross School of the Arts,0,1,['CS' 'BS' 'NCA'],Apartment,4000-6000,5000,"[807023301, 873862264]",10,14415,0
Bradley Howard,M,786958623,2000-07-17,Junior,School of Arts and Sciences,0,1,['CS' 'BH' 'NCA'],Suite,4000-6000,5000,"[371082363, 942873596]",10,14526,0
Samantha Stone,F,316048779,1997-06-21,Postdoctoral studies,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,"[255152728, 333575739]",10,14534,0
Linda Mora,F,239593545,2002-02-09,Senior,School of Arts and Sciences,0,1,['RA' 'BS' 'SA'],Suite,4000-6000,5000,[],10,14550,0
William Rodriguez,M,150674611,1995-12-26,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,"[345382874, 886994864]",10,14572,0
Jennifer Carter,F,957008481,2000-08-07,Senior,School of Engineering,0,1,['MS' 'BS' 'MRS'],Apartment,4000-6000,5000,[],10,14589,0
April Dickson,F,865563156,2000-05-25,Senior,Mason Gross School of the Arts,0,1,['NCA' 'BS' 'TS'],Apartment,4000-6000,5000,[376193229],10,14593,0
Betty Jimenez,F,703598139,2000-11-15,Senior,School of Arts and Sciences,0,1,['NCA' 'WS' 'MS'],Apartment,4000-6000,5000,"[303620565, 529905289]",10,14636,0
Michelle Stevens,F,706722183,2002-03-29,Junior,School of Communication and Information,0,1,['RA' 'MS' 'MZH'],Apartment,4000-6000,5000,[654323944],10,14670,0
Jason Watts,M,287583977,2001-01-19,Sophomore,School of Arts and Sciences,0,1,['MH' 'MRS' 'RA'],Suite,8000-11000,10000,[762753124],10,14681,0
Kathleen Colon,F,766360758,1994-08-31,Doctorate,Graduate School of Education,0,1,['BA' 'JA'],Apartment,10500-12000,11000,"[649707378, 247641522]",10,14738,0
Howard Graham,M,328704396,2004-10-20,Senior,School of Arts and Sciences,0,1,['MRS' 'BH' 'TS'],Apartment,8000-11000,10000,"[889912544, 527761131]",10,14749,0
Jeremy Olson,M,624159681,2002-01-12,Sophomore,School of Arts and Sciences,0,1,['MH' 'RA' 'BH'],Apartment,4000-6000,5000,[233941294],10,14752,0
Jonathan Keller,M,758014349,2001-07-31,Junior,School of Environmental and Biological Sciences,0,1,['AH' 'TS' 'RA'],Suite,4000-6000,5000,[],10,14764,0
Christina Mcdonald,F,437732677,2003-01-31,Senior,School of Engineering,0,1,['BS' 'TS' 'JS'],Suite,4000-6000,5000,[],10,14783,0
Thomas Newman,M,586466414,2005-02-25,Junior,School of Arts and Sciences,0,1,['NCA' 'RA' 'BS'],Suite,8000-11000,10000,[757093569],10,14798,0
Desiree Johnson,F,696056226,2000-05-09,Junior,School of Arts and Sciences,0,1,['RA' 'BS' 'SA'],Suite,4000-6000,5000,"[615268845, 681424424]",10,14831,0
John Mcintosh,M,583777128,2002-04-13,Sophomore,School of Arts and Sciences,0,1,['BS' 'MS' 'RA'],Suite,4000-6000,5000,[],10,14860,0
Roy Levine,M,722525976,2004-04-21,Junior,School of Management and Labor Relations,0,1,['SA' 'NCA' 'BS'],Apartment,6000-8000,7000,[],10,14865,0
Laura Williams,F,418718264,2000-09-03,Junior,School of Environmental and Biological Sciences,0,1,['MRS' 'NCA' 'RA'],Suite,8000-11000,10000,[443901114],10,14866,0
Andrea Thomas,F,328864249,1997-05-06,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[670077337],10,14966,0
Christopher Robinson,M,142855027,2003-12-08,Sophomore,School of Arts and Sciences,0,1,['NCA' 'BS' 'MS'],Apartment,4000-6000,5000,"[126278772, 307160713]",10,15018,0
Janice Martinez DDS,F,776938015,2005-02-07,Senior,School of Arts and Sciences,0,1,['JS' 'BS' 'WS'],Suite,8000-11000,10000,[656421405],10,15036,0
Pamela Delgado,F,433800739,1995-12-17,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,10500-12000,11000,"[718244117, 243183189]",10,15060,0
Erica Bass,F,365524066,2002-04-11,Senior,School of Arts and Sciences,0,1,['MZH' 'MS' 'MRS'],Apartment,4000-6000,5000,[293208302],10,15062,0
Alicia Mayo,F,786440682,2001-06-26,Sophomore,School of Management and Labor Relations,0,1,['BS' 'BH' 'NCA'],Suite,8000-11000,10000,"[671056275, 776907506]",10,15064,0
Jennifer Jones,F,279606700,2002-11-01,Sophomore,School of Engineering,0,1,['BS' 'RA' 'WS'],Suite,4000-6000,5000,[678064467],10,15132,0
Melanie Davis,F,137301526,2001-08-17,Senior,School of Arts and Sciences,0,1,['MRS' 'BS' 'NCA'],Apartment,8000-11000,10000,"[538862237, 622219537]",10,15145,0
Rebekah Jackson,F,573058658,2003-04-23,Junior,School of Arts and Sciences,0,1,['NCA' 'CS' 'SA'],Apartment,8000-11000,10000,"[236945540, 576115125]",10,15162,0
Raymond Adams,M,868063888,1998-12-06,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,15181,0
Brent Green,M,828706411,1997-01-22,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,10500-12000,11000,[107549011],10,15185,0
John Strickland,M,444604873,2001-12-17,Sophomore,School of Environmental and Biological Sciences,0,1,['RA' 'CS' 'AH'],Suite,8000-11000,10000,[509768090],10,15249,0
John Jones,M,720058753,2005-06-10,Sophomore,School of Arts and Sciences,0,1,['BS' 'BH' 'NCA'],Suite,6000-8000,7000,"[205819037, 369405515]",10,15309,0
Mrs. Tricia Bennett,F,148938654,2004-02-04,Sophomore,School of Communication and Information,0,1,['RA' 'MH' 'NCA'],Traditional Residence Hall,8000-11000,10000,[],10,15323,0
Jenny Jackson,F,866778506,2002-11-27,Senior,School of Arts and Sciences,0,1,['MZH' 'BS' 'AH'],Suite,4000-6000,5000,"[331604609, 533754446]",10,15331,0
Beth Ramirez,F,438018770,2004-07-23,Senior,School of Arts and Sciences,0,1,['MZH' 'SA' 'NCA'],Traditional Residence Hall,8000-11000,10000,[],10,15354,0
Stephen Stewart,M,430645699,2004-02-09,Junior,School of Communication and Information,0,1,['BS' 'MZH' 'SA'],Suite,4000-6000,5000,[],10,15357,0
Sandra Powers,F,992192212,2002-09-01,Junior,School of Management and Labor Relations,0,1,['MS' 'JS' 'MRS'],Traditional Residence Hall,4000-6000,5000,[422122109],10,15358,0
Ruben Stewart,M,151535568,1999-02-07,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,[603486063],10,15362,0
Mr. Robert Jones,M,987085984,2003-02-03,Junior,School of Social Work,0,1,['MRS' 'SA' 'NCA'],Suite,6000-8000,7000,"[587269625, 607811822]",10,15381,0
Justin Davis,M,541107432,1998-02-10,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,"[541036162, 339751984]",10,15402,0
Jennifer Kirk,F,265875960,2004-11-23,Sophomore,School of Engineering,0,1,['RA' 'MS' 'SA'],Suite,4000-6000,5000,"[661690620, 476099783]",10,15406,0
Jessica Brown,F,530323680,2004-11-26,Junior,School of Arts and Sciences,0,1,['NCA' 'BS' 'MZH'],Suite,8000-11000,10000,"[484720958, 790098344]",10,15430,0
Wayne Martinez,M,830681650,2003-02-05,Junior,School of Arts and Sciences,0,1,['WS' 'RA' 'CS'],Traditional Residence Hall,8000-11000,10000,[354727291],10,15467,0
Jennifer Barber,F,137772319,2002-05-10,Sophomore,School of Arts and Sciences,0,1,['SA' 'NCA' 'MH'],Traditional Residence Hall,4000-6000,5000,[],10,15479,0
Kenneth Jackson,M,719695888,2003-02-18,Sophomore,School of Engineering,0,1,['NCA' 'BH' 'SA'],Apartment,4000-6000,5000,"[139143580, 664169270]",10,15529,0
Laura Strickland,F,960288985,2004-04-23,Senior,School of Arts and Sciences,0,1,['SA' 'BH' 'BS'],Traditional Residence Hall,4000-6000,5000,"[944833485, 228314126]",10,15533,0
Daniel Owen,M,211279960,2002-11-24,Senior,School of Communication and Information,0,1,['BS' 'MS' 'SA'],Apartment,4000-6000,5000,[570202725],10,15607,0
Daniel Miller,M,448104649,2000-05-19,Senior,Mason Gross School of the Arts,0,1,['WS' 'NCA' 'SA'],Apartment,4000-6000,5000,"[478077032, 235400766]",10,15612,0
Katie Powell,F,642947132,2004-02-07,Sophomore,School of Environmental and Biological Sciences,0,1,['MS' 'JS' 'SA'],Suite,4000-6000,5000,"[600195926, 372336408]",10,15661,0
Bradley Costa,M,957241549,1999-01-02,Postdoctoral studies,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,"[291285625, 255821404]",10,15689,0
Stephanie Johnson,F,284763344,2000-01-18,Junior,School of Arts and Sciences,0,1,['BS' 'MRS' 'WS'],Apartment,4000-6000,5000,"[504902737, 800898743]",10,15717,0
Sarah Benton,F,129727427,2005-08-08,Senior,School of Management and Labor Relations,0,1,['MS' 'NCA' 'SA'],Suite,4000-6000,5000,[324001313],10,15750,0
Andrea Erickson,F,982377914,2002-06-14,Sophomore,School of Engineering,0,1,['CS' 'BS' 'NCA'],Suite,4000-6000,5000,"[930210230, 901938002]",10,15767,0
Lisa Mendoza,F,170312094,2005-06-16,Sophomore,School of Communication and Information,0,1,['BH' 'RA' 'BS'],Suite,4000-6000,5000,[],10,15772,0
Jenna Cross,F,790913919,2000-04-20,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'BS' 'JS'],Traditional Residence Hall,8000-11000,10000,"[804587426, 767222671]",10,15773,0
Elizabeth Archer,F,385992529,1994-01-02,Postdoctoral studies,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,15806,0
Dr. Catherine White,F,115618739,2002-04-08,Sophomore,School of Arts and Sciences,0,1,['MRS' 'SA' 'MS'],Traditional Residence Hall,4000-6000,5000,"[439236242, 685673541]",10,15896,0
Drew Ramirez,M,496203968,2001-05-08,Sophomore,School of Communication and Information,0,1,['BS' 'SA' 'TS'],Suite,6000-8000,7000,"[399463151, 289415676]",10,15897,0
Maria Bush,F,579990001,2004-07-18,Sophomore,School of Arts and Sciences,0,1,['WS' 'BS' 'TS'],Apartment,4000-6000,5000,[182036828],10,15913,0
Russell Olsen,M,725132799,2000-06-10,Sophomore,School of Arts and Sciences,0,1,['SA' 'MZH' 'MRS'],Apartment,4000-6000,5000,"[437318976, 763967297]",10,15925,0
Scott Murphy,M,120192140,2002-06-02,Sophomore,School of Environmental and Biological Sciences,0,1,['NCA' 'RA' 'BS'],Apartment,8000-11000,10000,[152562716],10,15981,0
Cynthia Harvey,F,225950160,2004-06-30,Junior,School of Arts and Sciences,0,1,['BS' 'MZH' 'RA'],Traditional Residence Hall,4000-6000,5000,[736496192],10,15993,0
Barbara Montgomery,F,766491340,2004-04-01,Sophomore,School of Arts and Sciences,0,1,['RA' 'SA' 'TS'],Apartment,4000-6000,5000,[],10,16012,0
Phillip Huffman,M,563763105,2000-12-09,Senior,School of Arts and Sciences,0,1,['NCA' 'BS' 'RA'],Suite,4000-6000,5000,[498813909],10,16047,0
Mary Torres,F,273126630,2000-05-17,Sophomore,School of Arts and Sciences,0,1,['RA' 'MS' 'NCA'],Suite,8000-11000,10000,"[633904611, 828711677]",10,16056,0
Rachel Oconnell,F,101064865,2005-01-03,Senior,School of Arts and Sciences,0,1,['NCA' 'BS' 'SA'],Suite,4000-6000,5000,"[757846738, 454932616]",10,16072,0
Veronica Lucas,F,551044347,2001-04-19,Sophomore,School of Arts and Sciences,0,1,['RA' 'MZH' 'NCA'],Suite,4000-6000,5000,[],10,16188,0
Mary Norris,F,841453975,2002-11-26,Junior,Mason Gross School of the Arts,0,1,['RA' 'MZH' 'AH'],Traditional Residence Hall,6000-8000,7000,"[809112675, 826783461]",10,16195,0
Steven Wiley,M,282912053,2005-01-01,Sophomore,Mason Gross School of the Arts,0,1,['SA' 'TS' 'NCA'],Suite,8000-11000,10000,[],10,16204,0
Paul Fernandez,M,663664811,2001-10-15,Junior,School of Arts and Sciences,0,1,['BS' 'RA' 'TS'],Suite,4000-6000,5000,"[166535145, 705613534]",10,16211,0
Eric Espinoza,M,387918930,1995-04-14,Masters,Graduate School of Applied and Professional Psychology,0,1,['BA' 'JA'],Apartment,10500-12000,11000,[820697098],10,16219,0
Susan Vance,F,319813320,2003-08-16,Sophomore,School of Arts and Sciences,0,1,['RA' 'BS' 'SA'],Suite,8000-11000,10000,[],10,16268,0
Shelby Hayden,F,508780559,2004-04-17,Junior,School of Engineering,0,1,['RA' 'NCA' 'BH'],Apartment,8000-11000,10000,"[159087243, 745368990]",10,16299,0
Lindsey Prince,F,155342956,2001-11-30,Sophomore,School of Arts and Sciences,0,1,['WS' 'MZH' 'AH'],Suite,4000-6000,5000,[],10,16308,0
Jennifer Mcpherson,F,662775272,2002-03-09,Junior,School of Arts and Sciences,0,1,['BS' 'SA' 'RA'],Apartment,4000-6000,5000,"[876099876, 132671735]",10,16396,0
James Owens,M,760236812,2001-12-07,Sophomore,School of Arts and Sciences,0,1,['BS' 'RA' 'TS'],Apartment,8000-11000,10000,[137839948],10,16417,0
Michelle Reid,F,794096427,2005-08-03,Senior,Mason Gross School of the Arts,0,1,['TS' 'BS' 'MZH'],Traditional Residence Hall,4000-6000,5000,[],10,16425,0
Christy Martinez,F,997758214,2001-09-08,Sophomore,School of Social Work,0,1,['SA' 'TS' 'BS'],Apartment,4000-6000,5000,[395726002],10,16432,0
Dr. Michelle Sims,F,951221787,2004-09-29,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['BH' 'RA' 'MRS'],Suite,8000-11000,10000,[],10,16432,0
Frederick Lewis,M,999083804,2002-09-02,Junior,School of Arts and Sciences,0,1,['SA' 'MRS' 'MZH'],Suite,8000-11000,10000,[],10,16443,0
Laura Wilson,F,936154022,2003-08-16,Junior,School of Arts and Sciences,0,1,['BS' 'NCA' 'MS'],Suite,6000-8000,7000,[513266167],10,16452,0
Robert Gibson,M,261067320,1996-01-23,Postdoctoral studies,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[486828101],10,16467,0
Bradley Ruiz,M,944807885,2004-05-26,Junior,School of Social Work,0,1,['SA' 'RA' 'NCA'],Traditional Residence Hall,4000-6000,5000,"[984207829, 272128750]",10,16478,0
Steven Lambert,M,192116840,2001-06-24,Sophomore,School of Communication and Information,0,1,['BS' 'NCA' 'JS'],Suite,8000-11000,10000,"[972833646, 389534533]",10,16482,0
Michelle Kim,F,759455693,2003-11-10,Sophomore,Mason Gross School of the Arts,0,1,['RA' 'SA' 'WS'],Traditional Residence Hall,4000-6000,5000,"[217564529, 185089098]",10,16488,0
Robert Spencer,M,338678982,2003-10-29,Junior,School of Arts and Sciences,0,1,['TS' 'JS' 'NCA'],Traditional Residence Hall,6000-8000,7000,[],10,16488,0
Patrick Salazar,M,209813232,2001-08-09,Junior,School of Environmental and Biological Sciences,0,1,['MRS' 'NCA' 'BS'],Suite,8000-11000,10000,[639898162],10,16500,0
Jessica Green,F,612074482,2003-04-06,Sophomore,School of Communication and Information,0,1,['SA' 'BS' 'MZH'],Suite,6000-8000,7000,[],10,16547,0
Bradley Montoya,M,223678519,2002-06-18,Sophomore,School of Engineering,0,1,['JS' 'BS' 'NCA'],Suite,6000-8000,7000,[],10,16551,0
Brandon Vaughan,M,538555546,2003-03-02,Senior,School of Arts and Sciences,0,1,['MH' 'RA' 'SA'],Traditional Residence Hall,8000-11000,10000,[],10,16585,0
Michelle Mccormick,F,984946981,2005-04-26,Junior,School of Arts and Sciences,0,1,['SA' 'BS' 'MZH'],Traditional Residence Hall,8000-11000,10000,"[565722266, 148000705]",10,16601,0
Amanda Brooks,F,500080748,2002-04-08,Sophomore,School of Management and Labor Relations,0,1,['BS' 'MZH' 'AH'],Suite,4000-6000,5000,[],10,16603,0
Patricia Briggs,F,873828694,2003-11-04,Sophomore,School of Arts and Sciences,0,1,['NCA' 'MRS' 'MS'],Suite,8000-11000,10000,[657791939],10,16631,0
Heather Fleming,F,660816763,2005-01-20,Senior,School of Arts and Sciences,0,1,['CS' 'NCA' 'BH'],Suite,8000-11000,10000,"[606842688, 952535655]",10,16645,0
Christine Morrison,F,335182901,2001-10-20,Junior,School of Arts and Sciences,0,1,['CS' 'AH' 'BH'],Suite,6000-8000,7000,"[413597419, 304425009]",10,16662,0
Nicole Rodriguez,F,376971956,2001-12-26,Junior,School of Communication and Information,0,1,['NCA' 'WS' 'CS'],Apartment,8000-11000,10000,[],10,16668,0
Bianca Richardson,F,721703045,2000-07-28,Junior,School of Arts and Sciences,0,1,['BS' 'AH' 'TS'],Apartment,4000-6000,5000,[],10,16706,0
Emily Fox,F,467770718,2001-02-13,Sophomore,School of Arts and Sciences,0,1,['MRS' 'BS' 'JS'],Suite,4000-6000,5000,"[513266167, 936154022]",10,16757,0
Joel Moore,M,883438957,2002-02-26,Senior,School of Environmental and Biological Sciences,0,1,['BS' 'BH' 'MH'],Suite,8000-11000,10000,[],10,16770,0
Kelly Kline,F,418644063,1998-08-08,Masters,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,10500-12000,11000,[356574565],10,16801,0
Victoria Warren,F,717130839,2000-05-06,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,10500-12000,11000,"[658986317, 508092188]",10,16818,0
Amy Rogers,F,847482295,2002-06-11,Senior,School of Arts and Sciences,0,1,['CS' 'BS' 'JS'],Suite,6000-8000,7000,[],10,16827,0
Jennifer Miller,F,652338557,2001-10-09,Sophomore,School of Management and Labor Relations,0,1,['NCA' 'BS' 'MRS'],Traditional Residence Hall,4000-6000,5000,"[156354062, 957903269]",10,16848,0
Christopher Brown,M,233809539,2000-08-17,Junior,School of Communication and Information,0,1,['BS' 'MH' 'SA'],Apartment,6000-8000,7000,[],10,16851,0
Mary Drake,F,855207000,2003-07-03,Sophomore,School of Environmental and Biological Sciences,0,1,['JS' 'MH' 'MRS'],Suite,4000-6000,5000,[230041622],10,16867,0
Jordan Lyons,M,228115965,2004-11-17,Senior,Mason Gross School of the Arts,0,1,['MS' 'NCA' 'SA'],Suite,6000-8000,7000,[480189275],10,16959,0
Kayla Chandler,F,586298732,1994-02-23,Doctorate,School of Graduate Studies,0,1,['BA' 'JA'],Apartment,8000-10500,9500,[],10,16974,0
Christopher Hernandez,M,895058381,2004-01-03,Junior,Rutgers Business School–Newark and New Brunswick,0,1,['RA' 'WS' 'MH'],Apartment,4000-6000,5000,[],10,17029,0
Paul Murillo,M,563257610,2000-02-19,Junior,Mason Gross School of the Arts,0,1,['BS' 'JS' 'NCA'],Suite,4000-6000,5000,"[911698761, 502208487]",10,17136,0
Stuart Lara,M,549563928,2005-09-05,Sophomore,Mason Gross School of the Arts,0,1,['BS' 'CS' 'AH'],Traditional Residence Hall,8000-11000,10000,"[566825632, 598890420]",10,17246,0
Penny Torres,F,349612260,2005-01-14,Sophomore,Rutgers Business School–Newark and New Brunswick,0,1,['RA' 'JS' 'NCA'],Suite,8000-11000,10000,"[224483783, 742617269]",10,17259,0
Mary Santos,F,960149239,2005-09-27,Junior,School of Arts and Sciences,0,1,['MZH' 'MS' 'RA'],Apartment,8000-11000,10000,[290909022],10,17361,0
Michael Atkins,M,346787036,2004-08-25,Sophomore,School of Management and Labor Relations,0,1,['BS' 'NCA' 'MZH'],Apartment,8000-11000,10000,"[987944742, 120850976]",10,17371,0
Tracy Gibbs,F,979155948,2002-05-06,Sophomore,Mason Gross School of the Arts,0,1,['BH' 'MRS' 'BS'],Suite,8000-11000,10000,[983902820],10,17375,0
Richard Wood,M,969250344,2002-09-19,Junior,School of Arts and Sciences,0,1,['SA' 'TS' 'MZH'],Apartment,8000-11000,10000,[436749793],10,17391,0
Joel Flores,M,415954148,2000-05-18,Sophomore,School of Environmental and Biological Sciences,0,1,['TS' 'WS' 'MH'],Apartment,6000-8000,7000,[345681328],10,17429,0
Cameron Lee,M,452061098,1998-07-04,Masters,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,"[805998628, 385162722]",10,17467,0
Charles Mitchell,M,257885049,2003-06-04,Sophomore,Edward J. Bloustein School of Planning and Public Policy,0,1,['TS' 'BS' 'MH'],Suite,4000-6000,5000,"[421488641, 110811313]",10,17479,0
Judith Carpenter,F,782247935,2001-01-16,Junior,Rutgers Business School–Newark and New Brunswick,0,1,['BH' 'BS' 'MH'],Suite,4000-6000,5000,"[157851170, 956691905]",10,17502,0
Kimberly Smith,F,520719263,2003-12-11,Sophomore,School of Arts and Sciences,0,1,['WS' 'BS' 'NCA'],Suite,4000-6000,5000,"[290675448, 685455242]",10,17527,0
Tracy Glover,F,681687729,2000-06-11,Sophomore,School of Engineering,0,1,['BS' 'MH' 'MRS'],Suite,6000-8000,7000,[967540314],10,17528,0
Tamara Tapia,F,301149073,2003-07-25,Senior,School of Arts and Sciences,0,1,['RA' 'BS' 'MRS'],Suite,6000-8000,7000,"[344199689, 857085371]",10,17529,0
James Walsh,M,149703463,1995-02-14,Doctorate,School of Graduate Studies,0,1,['JA' 'BA'],Apartment,8000-10500,9500,[125281709],10,17561,0
Ana Chang,F,607636915,2000-11-05,Senior,School of Engineering,0,1,['SA' 'BH' 'MZH'],Suite,4000-6000,5000,"[264373430, 266809883]",10,17570,0
