name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Douglas Wells,M,181002100,2003-04-20,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'SA'],Apartment,4000-6000,7000,"[332790009, 960192913]",15,11695,0
Amber Jenkins,F,806062213,2004-09-10,Freshman,Mason Gross School of the Arts,0,1,['BS' 'NCA' 'RA'],Apartment,4000-6000,7000,[],15,11769,0
Eric Nunez,M,344020917,2002-05-11,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'JS' 'SA'],Apartment,4000-6000,7000,[],15,11795,0
Tammy Lambert,F,782129918,2002-09-09,Freshman,School of Arts and Sciences,0,1,['RA' 'NCA' 'MS'],Apartment,6000-8000,9000,"[636374306, 163908259]",15,11880,0
Tiffany Fletcher,F,837182896,2004-04-02,Freshman,School of Engineering,0,1,['NCA' 'RA' 'MS'],Suite,8000-11000,12000,"[855335584, 793514586]",15,11942,0
Amy Collins,F,191946419,2002-05-31,Freshman,School of Arts and Sciences,0,1,['MZH' 'AH' 'BS'],Suite,8000-11000,12000,"[246380719, 374895362]",15,12030,0
Lauren Chan,F,455425543,2000-04-29,Freshman,School of Arts and Sciences,0,1,['CS' 'BS' 'MH'],Apartment,8000-11000,12000,"[568451431, 468867548]",15,12031,0
Claudia Davis,F,372785509,2004-09-18,Freshman,School of Environmental and Biological Sciences,0,1,['SA' 'BS' 'NCA'],Suite,6000-8000,9000,"[568452509, 241732700]",15,12037,0
Ryan Horn,M,826079798,2000-10-17,Freshman,School of Engineering,0,1,['NCA' 'MS' 'BS'],Apartment,4000-6000,7000,[916142867],15,12099,0
Corey Johnson,M,491698141,2004-01-12,Freshman,School of Communication and Information,0,1,['NCA' 'CS' 'MS'],Apartment,4000-6000,7000,[178484882],15,12127,0
Hannah Welch,F,421689395,1999-12-20,Freshman,Mason Gross School of the Arts,0,1,['RA' 'NCA' 'TS'],Suite,6000-8000,9000,[779252484],15,12131,0
Autumn Nguyen,F,283499221,2004-08-18,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'BS' 'RA'],Suite,8000-11000,12000,[],15,12164,0
Stephen Cole,M,150568058,2005-02-15,Freshman,School of Arts and Sciences,0,1,['WS' 'JS' 'RA'],Suite,6000-8000,9000,"[867090278, 649806858]",15,12276,0
Jennifer Brown,F,991009289,2002-06-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'BS' 'MRS'],Suite,4000-6000,7000,"[544240580, 755368252]",15,12441,0
Michael Hayes,M,662988800,1999-10-17,Freshman,School of Engineering,0,1,['AH' 'NCA' 'BS'],Suite,4000-6000,7000,"[962353610, 214978631]",15,12446,0
Erica Peters,F,882527515,2003-10-30,Freshman,Mason Gross School of the Arts,0,1,['NCA' 'BH' 'BS'],Suite,8000-11000,12000,"[594852273, 592670502]",15,12447,0
Melissa Howell,F,792596939,2002-09-19,Freshman,Mason Gross School of the Arts,0,1,['SA' 'MS' 'BS'],Suite,8000-11000,12000,"[868092165, 358373327]",15,12458,0
Sarah Ho,F,235802103,2000-12-11,Freshman,Mason Gross School of the Arts,0,1,['NCA' 'MS' 'JS'],Apartment,4000-6000,7000,[],15,12494,0
Jeffrey Foster,M,783603402,2004-09-28,Freshman,School of Communication and Information,0,1,['RA' 'SA' 'TS'],Suite,8000-11000,12000,[],15,12500,0
Chad Calderon DDS,M,355119431,2001-11-20,Freshman,School of Arts and Sciences,0,1,['BS' 'SA' 'NCA'],Suite,4000-6000,7000,[],15,12501,0
Kevin Lee,M,381718866,2002-03-19,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['WS' 'MRS' 'BH'],Apartment,8000-11000,12000,[146033002],15,12540,0
Kevin Silva,M,756151432,1999-11-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'WS' 'MS'],Apartment,4000-6000,7000,[700891807],15,12569,0
William Stewart,M,476114076,2004-05-29,Freshman,School of Arts and Sciences,0,1,['RA' 'BH' 'BS'],Suite,8000-11000,12000,"[235297338, 368573664]",15,12582,0
Gregory Nichols,M,681732557,2002-09-12,Freshman,School of Arts and Sciences,0,1,['BS' 'MS' 'MRS'],Apartment,8000-11000,12000,"[333751117, 556254700]",15,12639,0
Kelly Armstrong,F,429479785,2004-11-29,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MZH' 'SA' 'RA'],Apartment,8000-11000,12000,[900043843],15,12684,0
Brandon Bryant,M,604415522,2001-07-16,Freshman,School of Communication and Information,0,1,['JS' 'MH' 'TS'],Traditional Residence Hall,4000-6000,7000,[395960616],15,12709,0
Lauren Yang,F,846966368,2000-02-06,Freshman,School of Arts and Sciences,0,1,['BH' 'RA' 'WS'],Apartment,6000-8000,9000,"[507115700, 660494973]",15,12712,0
Melissa Clarke,F,942160253,2001-10-17,Freshman,School of Arts and Sciences,0,1,['WS' 'MS' 'TS'],Apartment,8000-11000,12000,"[570371066, 963175454]",15,12731,0
Claire Allen,F,955086130,2004-08-20,Freshman,School of Arts and Sciences,0,1,['BS' 'MS' 'RA'],Suite,4000-6000,7000,"[614334269, 177777883]",15,12735,0
Joseph Woods,M,483255768,2001-04-19,Freshman,School of Communication and Information,0,1,['MH' 'NCA' 'AH'],Traditional Residence Hall,8000-11000,12000,"[962496566, 563252550]",15,12771,0
Dwayne Newman,M,518837187,2000-12-27,Freshman,School of Social Work,0,1,['RA' 'CS' 'JS'],Suite,6000-8000,9000,"[676908746, 455440007]",15,12824,0
Charles Taylor,M,760123085,2003-02-26,Freshman,School of Environmental and Biological Sciences,0,1,['MZH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,7000,"[702983217, 885682541]",15,12872,0
Colin Carroll,M,477107385,1999-12-27,Freshman,School of Social Work,0,1,['BS' 'BH' 'MH'],Suite,8000-11000,12000,[150696717],15,12880,0
Patrick Norton,M,552244812,2002-03-21,Freshman,School of Management and Labor Relations,0,1,['MH' 'BH' 'MZH'],Suite,8000-11000,12000,"[867257880, 166670897]",15,12884,0
Kellie Eaton,F,573778388,2005-08-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'CS' 'SA'],Apartment,6000-8000,9000,[134520041],15,12919,0
Michael Garza,M,907349729,2001-04-24,Freshman,School of Engineering,0,1,['RA' 'MS' 'SA'],Apartment,8000-11000,12000,[],15,12943,0
Suzanne Walters,F,208965147,2000-07-01,Freshman,School of Arts and Sciences,0,1,['MZH' 'JS' 'NCA'],Suite,8000-11000,12000,[357149543],15,13014,0
Jennifer Moreno,F,700891807,2000-08-21,Freshman,School of Arts and Sciences,0,1,['MS' 'RA' 'BS'],Apartment,6000-8000,9000,"[404493123, 756151432]",15,13052,0
Cole Graves,M,700063392,1999-12-25,Freshman,School of Arts and Sciences,0,1,['CS' 'MS' 'MRS'],Suite,8000-11000,12000,[],15,13085,0
Anthony Perkins,M,763801719,1999-12-20,Freshman,School of Arts and Sciences,0,1,['BS' 'SA' 'MRS'],Suite,8000-11000,12000,"[354458979, 923624435]",15,13089,0
Grant Marquez,M,338266141,2002-09-13,Freshman,School of Arts and Sciences,0,1,['RA' 'SA' 'BS'],Apartment,8000-11000,12000,"[502145785, 801087003]",15,13092,0
Todd Thompson,M,732984335,2001-01-03,Freshman,School of Engineering,0,1,['MZH' 'WS' 'SA'],Suite,4000-6000,7000,[462894812],15,13129,0
Paul Schmidt,M,384940220,2001-11-25,Freshman,School of Arts and Sciences,0,1,['MH' 'TS' 'AH'],Suite,8000-11000,12000,"[779019273, 732321962]",15,13143,0
Jeremy Ingram,M,772641936,2003-01-23,Freshman,School of Arts and Sciences,0,1,['MZH' 'BS' 'TS'],Suite,8000-11000,12000,[],15,13168,0
Debra Gill,F,776130971,2000-04-17,Freshman,School of Engineering,0,1,['BS' 'RA' 'MRS'],Suite,4000-6000,7000,"[960060395, 259230121]",15,13180,0
Courtney Jackson,F,177159671,2002-01-21,Freshman,Mason Gross School of the Arts,0,1,['RA' 'BH' 'MZH'],Traditional Residence Hall,6000-8000,9000,"[326362853, 349271636]",15,13206,0
Chad Huerta,M,196603619,2003-07-20,Freshman,Mason Gross School of the Arts,0,1,['RA' 'SA' 'MS'],Traditional Residence Hall,8000-11000,12000,[960954934],15,13208,0
Jordan Patterson,M,377921735,2004-07-05,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BS' 'MRS' 'RA'],Apartment,4000-6000,7000,"[247599955, 339092033]",15,13238,0
Maria Chambers,F,255413370,2001-06-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['AH' 'MRS' 'NCA'],Apartment,6000-8000,9000,[892885791],15,13292,0
Alec Kelly,M,626473245,2004-06-29,Freshman,School of Arts and Sciences,0,1,['SA' 'NCA' 'MZH'],Traditional Residence Hall,6000-8000,9000,"[909375509, 616454897]",15,13316,0
Brandon Patterson,M,380363402,2004-01-29,Freshman,Mason Gross School of the Arts,0,1,['SA' 'RA' 'MS'],Suite,4000-6000,7000,"[598918889, 488366979]",15,13323,0
Karen Castaneda,F,154553788,2003-01-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['WS' 'MZH' 'BS'],Apartment,4000-6000,7000,"[876006525, 236203902]",15,13324,0
Johnathan Klein,M,831529360,2001-11-12,Freshman,School of Arts and Sciences,0,1,['NCA' 'RA' 'MZH'],Apartment,8000-11000,12000,"[213742093, 385119120]",15,13348,0
Omar Duran,M,851207395,2000-11-13,Freshman,School of Arts and Sciences,0,1,['BS' 'MZH' 'MRS'],Suite,6000-8000,9000,[174460655],15,13382,0
Rebecca Santiago,F,733160099,2000-12-28,Freshman,School of Communication and Information,0,1,['BS' 'MS' 'NCA'],Apartment,8000-11000,12000,"[850010452, 446726850]",15,13411,0
Dalton Campbell,M,593754958,2002-07-11,Freshman,School of Arts and Sciences,0,1,['MRS' 'SA' 'WS'],Suite,8000-11000,12000,"[897599819, 314028650]",15,13462,0
Kristen Chan,F,279479875,2002-09-02,Freshman,School of Engineering,0,1,['RA' 'MS' 'MH'],Apartment,8000-11000,12000,[],15,13530,0
Gary Morales,M,557095380,2000-11-08,Freshman,School of Arts and Sciences,0,1,['MH' 'AH' 'SA'],Apartment,4000-6000,7000,[567506101],15,13532,0
Tracy Winters,F,565224372,2000-10-02,Freshman,Mason Gross School of the Arts,0,1,['SA' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,12000,"[580147547, 880189198]",15,13543,0
Sharon Roach,F,348361960,2003-11-04,Freshman,Mason Gross School of the Arts,0,1,['CS' 'MZH' 'SA'],Suite,4000-6000,7000,"[511992348, 887272170]",15,13563,0
Ronald Sandoval,M,727168930,2004-11-07,Freshman,School of Arts and Sciences,0,1,['JS' 'RA' 'NCA'],Apartment,4000-6000,7000,"[732279254, 889534148]",15,13567,0
Vincent Combs,M,612284958,1999-10-22,Freshman,School of Arts and Sciences,0,1,['BS' 'WS' 'MZH'],Suite,4000-6000,7000,[483886339],15,13599,0
Jonathan Cooper,M,936493386,2002-01-01,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'JS' 'RA'],Suite,8000-11000,12000,"[774433463, 331441833]",15,13650,0
Tiffany Fischer,F,710652788,2001-02-19,Freshman,School of Communication and Information,0,1,['SA' 'RA' 'WS'],Apartment,8000-11000,12000,"[368390848, 381950822]",15,13652,0
Matthew Harris,M,441746927,2003-07-15,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['BS' 'JS' 'RA'],Traditional Residence Hall,6000-8000,9000,[],15,13736,0
Erica Walters,F,579458253,2003-02-19,Freshman,School of Arts and Sciences,0,1,['TS' 'MRS' 'RA'],Suite,8000-11000,12000,"[557236957, 210531978]",15,13778,0
Amy Wise,F,202602387,2001-10-09,Freshman,School of Social Work,0,1,['CS' 'SA' 'BS'],Traditional Residence Hall,8000-11000,12000,"[255848212, 808209660]",15,13817,0
Melissa Thomas,F,604645259,2000-09-26,Freshman,Mason Gross School of the Arts,0,1,['BS' 'TS' 'MH'],Suite,8000-11000,12000,[],15,13891,0
Benjamin Maldonado,M,195706704,2000-08-20,Freshman,School of Arts and Sciences,0,1,['AH' 'NCA' 'TS'],Suite,4000-6000,7000,"[536344304, 996179606]",15,13925,0
Brian Henry,M,156472252,1999-12-28,Freshman,School of Management and Labor Relations,0,1,['BH' 'BS' 'RA'],Apartment,4000-6000,7000,[758742679],15,14043,0
Bailey Mckay,F,178113555,2001-08-23,Freshman,School of Arts and Sciences,0,1,['MRS' 'JS' 'SA'],Traditional Residence Hall,8000-11000,12000,[839236059],15,14171,0
Mr. Anthony Hart DDS,M,985897233,2002-09-09,Freshman,School of Environmental and Biological Sciences,0,1,['BS' 'NCA' 'MZH'],Apartment,8000-11000,12000,[117141437],15,14172,0
Angel Dawson,F,444344033,2005-03-17,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MRS' 'SA' 'AH'],Apartment,6000-8000,9000,"[365003150, 253154688]",15,14225,0
Bonnie Wall,F,458225096,2002-12-13,Freshman,School of Social Work,0,1,['BH' 'BS' 'TS'],Suite,8000-11000,12000,[557678398],15,14229,0
Travis Robinson,M,591462052,2003-03-16,Freshman,School of Arts and Sciences,0,1,['BH' 'JS' 'SA'],Traditional Residence Hall,6000-8000,9000,[],15,14272,0
Deborah Scott,F,574923244,2004-01-21,Freshman,Mason Gross School of the Arts,0,1,['BS' 'CS' 'RA'],Suite,8000-11000,12000,[341093162],15,14292,0
Jerry Simmons,M,616705617,2004-02-03,Freshman,School of Social Work,0,1,['SA' 'AH' 'BS'],Traditional Residence Hall,4000-6000,7000,"[574005212, 904005711]",15,14299,0
Robert Liu,M,117797477,2001-07-12,Freshman,School of Arts and Sciences,0,1,['NCA' 'TS' 'BS'],Suite,8000-11000,12000,[],15,14304,0
James Floyd,M,757152611,2000-12-11,Freshman,School of Management and Labor Relations,0,1,['MRS' 'BS' 'MZH'],Apartment,4000-6000,7000,[],15,14378,0
Kimberly Abbott,F,769722067,2002-03-15,Freshman,School of Environmental and Biological Sciences,0,1,['RA' 'MZH' 'BS'],Suite,4000-6000,7000,[],15,14450,0
Jesus Foster,M,150125808,2005-03-26,Freshman,School of Environmental and Biological Sciences,0,1,['CS' 'WS' 'RA'],Apartment,4000-6000,7000,[],15,14454,0
Tonya Hale,F,889534148,2002-09-03,Freshman,School of Environmental and Biological Sciences,0,1,['BS' 'RA' 'WS'],Suite,6000-8000,9000,[732279254],15,14482,0
Jeffrey Ross,M,569396935,2003-03-15,Freshman,School of Arts and Sciences,0,1,['BH' 'SA' 'CS'],Apartment,4000-6000,7000,"[307196373, 122370856]",15,14536,0
George Anderson,M,412120180,2000-12-01,Freshman,School of Arts and Sciences,0,1,['MH' 'JS' 'BS'],Suite,8000-11000,12000,"[904649450, 737235139]",15,14547,0
Courtney Nash,F,194406244,2000-07-08,Freshman,School of Communication and Information,0,1,['RA' 'NCA' 'TS'],Traditional Residence Hall,6000-8000,9000,[],15,14566,0
Michael Berg,M,228263424,2004-12-20,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'MS' 'RA'],Traditional Residence Hall,8000-11000,12000,"[990100111, 187850882]",15,14588,0
Stephen Sanders,M,884621327,2003-12-27,Freshman,School of Arts and Sciences,0,1,['MH' 'MS' 'JS'],Suite,8000-11000,12000,"[475668286, 144064927]",15,14589,0
Dr. Cynthia Robinson,F,784668653,2005-02-25,Freshman,School of Arts and Sciences,0,1,['BS' 'MZH' 'RA'],Apartment,8000-11000,12000,[],15,14603,0
Jeremiah Mays,M,489285433,2004-02-26,Freshman,School of Social Work,0,1,['BS' 'RA' 'AH'],Apartment,4000-6000,7000,[341042986],15,14609,0
Stephanie Hernandez,F,514009554,2003-03-27,Freshman,School of Arts and Sciences,0,1,['MZH' 'SA' 'WS'],Suite,6000-8000,9000,[],15,14693,0
Jonathan Cardenas,M,473198554,2003-01-04,Freshman,School of Engineering,0,1,['MZH' 'WS' 'BH'],Traditional Residence Hall,8000-11000,12000,"[853584029, 259101525]",15,14694,0
Sandra Jones,F,156755286,2003-03-24,Freshman,School of Social Work,0,1,['BS' 'BH' 'SA'],Suite,8000-11000,12000,[450859644],15,14748,0
Michelle Hunt,F,929236198,2002-11-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['SA' 'BS' 'NCA'],Traditional Residence Hall,8000-11000,12000,[],15,14801,0
Mary Nicholson,F,745862358,2002-03-03,Freshman,School of Arts and Sciences,0,1,['BS' 'BH' 'MS'],Suite,8000-11000,12000,"[852163813, 717741141]",15,14832,0
Tina Baker,F,676908746,2000-11-27,Freshman,School of Arts and Sciences,0,1,['NCA' 'MH' 'SA'],Suite,8000-11000,12000,"[518837187, 455440007]",15,14851,0
Jordan Lee,M,372647181,2001-01-25,Freshman,School of Arts and Sciences,0,1,['NCA' 'RA' 'SA'],Apartment,4000-6000,7000,"[384946879, 501538424]",15,14852,0
Joseph Smith,M,805542339,1999-10-23,Freshman,School of Arts and Sciences,0,1,['BS' 'SA' 'JS'],Apartment,8000-11000,12000,"[687817807, 797314527]",15,14972,0
Christine Harrell,F,518287130,2004-04-07,Freshman,School of Environmental and Biological Sciences,0,1,['NCA' 'BS' 'MZH'],Apartment,4000-6000,7000,"[311863929, 617631128]",15,14982,0
Ryan Garcia,M,352400681,1999-12-19,Freshman,School of Arts and Sciences,0,1,['BS' 'RA' 'SA'],Apartment,8000-11000,12000,[],15,15006,0
Sharon Schaefer,F,965387958,2004-10-29,Freshman,School of Management and Labor Relations,0,1,['SA' 'BS' 'WS'],Suite,8000-11000,12000,"[451610800, 444333176]",15,15056,0
Jordan Brown,M,958862401,2000-09-08,Freshman,School of Communication and Information,0,1,['RA' 'AH' 'WS'],Suite,8000-11000,12000,[],15,15076,0
Bradley Gordon,M,940299498,2001-12-06,Freshman,School of Management and Labor Relations,0,1,['BS' 'JS' 'MZH'],Apartment,8000-11000,12000,"[953121919, 636086238]",15,15193,0
Christopher Howell,M,521428219,2001-01-16,Freshman,Mason Gross School of the Arts,0,1,['NCA' 'BH' 'SA'],Suite,6000-8000,9000,[201831709],15,15193,0
Jeff Stephens,M,488728860,2000-11-18,Freshman,School of Arts and Sciences,0,1,['BS' 'BH' 'RA'],Suite,8000-11000,12000,"[614366833, 288060219]",15,15274,0
Bryan Contreras,M,343056872,2000-07-09,Freshman,School of Arts and Sciences,0,1,['RA' 'MZH' 'TS'],Traditional Residence Hall,4000-6000,7000,"[631664868, 691318429]",15,15316,0
Pamela Thomas,F,582404655,2002-03-21,Freshman,Mason Gross School of the Arts,0,1,['JS' 'MRS' 'WS'],Suite,8000-11000,12000,"[459419771, 978431579]",15,15348,0
Jordan Johnson,F,247347349,2005-09-06,Freshman,School of Arts and Sciences,0,1,['MS' 'RA' 'AH'],Traditional Residence Hall,6000-8000,9000,[],15,15426,0
Tamara Moreno,F,845575051,2002-04-28,Freshman,School of Arts and Sciences,0,1,['BS' 'MH' 'SA'],Suite,4000-6000,7000,[491181632],15,15441,0
Jennifer Branch,F,559842214,2001-07-23,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'WS'],Suite,6000-8000,9000,[779670351],15,15509,0
Steven Brown,M,382933461,2005-03-04,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['RA' 'BS' 'SA'],Traditional Residence Hall,8000-11000,12000,[524851354],15,15516,0
Kelly Perez,F,297994472,2001-08-10,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['JS' 'NCA' 'MS'],Traditional Residence Hall,6000-8000,9000,[447266055],15,15542,0
Joseph Schmidt,M,643620870,2001-05-17,Freshman,School of Engineering,0,1,['MZH' 'BS' 'CS'],Suite,4000-6000,7000,[],15,15559,0
Charles Miller,M,244669958,2005-09-23,Freshman,School of Arts and Sciences,0,1,['BS' 'NCA' 'BH'],Suite,6000-8000,9000,"[336705272, 865243859]",15,15673,0
Natalie Burke,F,326752051,2000-07-23,Freshman,School of Arts and Sciences,0,1,['NCA' 'BS' 'RA'],Apartment,6000-8000,9000,"[585480325, 501521481]",15,15725,0
John Hughes,M,897183618,2000-03-02,Freshman,School of Engineering,0,1,['CS' 'NCA' 'RA'],Suite,8000-11000,12000,"[422935203, 176192101]",15,15727,0
John Fisher,M,827590477,2001-03-15,Freshman,School of Engineering,0,1,['BS' 'MH' 'SA'],Suite,8000-11000,12000,[497301544],15,15758,0
Barbara Noble,F,829724165,2005-09-05,Freshman,School of Arts and Sciences,0,1,['SA' 'BS' 'TS'],Apartment,6000-8000,9000,[],15,15788,0
Sheila White,F,526736695,2003-03-10,Freshman,Edward J. Bloustein School of Planning and Public Policy,0,1,['SA' 'BS' 'RA'],Suite,6000-8000,9000,[],15,15846,0
Scott Henry,M,644253942,2005-09-13,Freshman,School of Management and Labor Relations,0,1,['SA' 'NCA' 'BS'],Traditional Residence Hall,8000-11000,12000,"[747479768, 795787204]",15,15883,0
Jorge Richardson,M,852163813,2004-05-01,Freshman,School of Arts and Sciences,0,1,['TS' 'MS' 'RA'],Suite,6000-8000,9000,"[745862358, 717741141]",15,15908,0
Gabriel Cox,M,127212247,2005-05-02,Freshman,School of Engineering,0,1,['RA' 'MS' 'CS'],Suite,4000-6000,7000,[884962049],15,15935,0
Sandra Church,F,970215067,2002-02-05,Freshman,School of Arts and Sciences,0,1,['CS' 'BS' 'NCA'],Suite,4000-6000,7000,[],15,15937,0
Daniel Figueroa,M,770847865,2000-07-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['NCA' 'MS' 'BS'],Traditional Residence Hall,4000-6000,7000,"[750575848, 556904074]",15,15940,0
Samuel Newman,M,109139413,2002-03-22,Freshman,School of Engineering,0,1,['JS' 'NCA' 'RA'],Apartment,4000-6000,7000,"[495259583, 595706846]",15,15950,0
Kathleen Powell,F,631831239,2003-05-25,Freshman,School of Arts and Sciences,0,1,['MRS' 'NCA' 'BS'],Apartment,6000-8000,9000,[315148848],15,15979,0
Tonya Terry,F,764690622,2004-05-05,Freshman,School of Engineering,0,1,['MZH' 'TS' 'BS'],Apartment,6000-8000,9000,[],15,16068,0
Stephanie Dunn,F,841375266,2004-07-02,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['WS' 'NCA' 'BS'],Apartment,8000-11000,12000,[],15,16122,0
Brian Johnson,M,604531132,2002-03-18,Freshman,School of Communication and Information,0,1,['AH' 'MH' 'TS'],Traditional Residence Hall,8000-11000,12000,"[386565560, 522523035]",15,16151,0
Elaine Morgan DDS,F,698958470,2000-10-02,Freshman,School of Social Work,0,1,['BS' 'MS' 'NCA'],Apartment,4000-6000,7000,"[811494274, 176967232]",15,16253,0
Joshua Mcbride,M,920519277,2005-09-18,Freshman,School of Management and Labor Relations,0,1,['SA' 'MZH' 'BS'],Apartment,8000-11000,12000,[355142348],15,16381,0
Robert Simmons,M,488366979,2003-05-15,Freshman,School of Management and Labor Relations,0,1,['RA' 'TS' 'NCA'],Suite,6000-8000,9000,[380363402],15,16389,0
